Date UTC,Tube #,CTD cast,Niskin,depth,comments.sampling,drop.sample,field.negative.type,extraction,comments.extraction,qubit.ng.ul,water.filtered.L,elution (ul),Fluor,Zymo columns
7/30/19,1182,65-6,4,300,,,,3/10/20,,,2.5,100,-0.0056,
7/30/19,1183,65-6,5,150,,,,3/10/20,pellet,,2.5,100,-0.0271,
7/30/19,1184,65-6,6,150,,,,3/11/20,pellet,,2.5,100,-0.0271,
7/30/19,1185,65-6,7,100,ST,,,3/11/20,pellet,,2.5,100,0.08529,
7/30/19,1186,65-6,8,100,ST,,,3/11/20,,,2.5,100,0.08529,
7/30/19,1187,65-6,9,50,ST,,,3/11/20,pellet ++,,2.5,100,0.4215,
7/30/19,1188,65-6,10,50,ST,,,3/11/20,pellet ++,,2.5,100,0.4215,
7/30/19,1189,65-6,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.76969,
7/30/19,1190,65-6,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.76969,
7/30/19,1191,65-5,1,500,,,,3/11/20,,,2.5,100,-0.0018,
7/30/19,1192,65-5,2,500,,,,3/11/20,,,2.5,100,-0.0018,
7/30/19,1193,65-5,3,300,,,,3/11/20,,,2.5,100,-0.0061,
7/30/19,1194,65-5,4,300,,,,3/11/20,,,2.5,100,-0.0061,
7/30/19,1195,65-5,5,150,,,,3/11/20,,,2.5,100,-0.0247,
7/30/19,1196,65-5,6,150,,,,3/11/20,pellet,,2.5,100,-0.0247,
7/30/19,1197,65-5,7,100,ST,,,3/11/20,,,2.5,100,0.04545,
7/30/19,1198,65-5,8,100,ST,,,3/11/20,,,2.5,100,0.04545,
7/30/19,1199,65-5,9,50,ST,,,3/11/20,,,2.5,100,0.90843,
7/30/19,1200,65-5,10,50,ST,,,3/11/20,pellet ++,,2.5,100,0.90843,
7/30/19,1201,65-5,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.69681,
7/30/19,1202,65-5,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.69681,
7/30/19,1203,-,-,-,Lab DI water,,Lab.DI,11/12/19,,,2.5,100,,
7/31/19,1204,-,-,-,"Evap DI water, ~2L",,Evap.DI,11/12/19,,,2,100,,
7/31/19,1205,67-1,1,45,,,,11/12/19,,17.1,2.5,100,0.14665,
7/31/19,1206,67-1,2,45,,,,11/12/19,,75.7,2.5,100,0.14665,
7/31/19,1207,67-1,3,25,,,,11/12/19,,,2.5,100,0.23598,
7/31/19,1208,67-1,4,25,ST,,,11/12/19,,,2.5,100,0.23598,
7/31/19,1209,67-1,sfc,sfc,took longer than other sfc samples,,,11/12/19,big pellet,,2.5,100,3.85373,
7/31/19,1210,67-1,sfc,sfc,took longer than other sfc samples,,,11/12/19,big pellet,,2.5,100,3.85373,
7/31/19,1211,67-2,1,140,,,,3/11/20,pellet,,2.5,100,0.01115,
7/31/19,1212,67-2,2,140,,,,3/11/20,,,2.5,100,0.01115,
7/31/19,1213,67-2,3,100,,,,3/11/20,,,2.5,100,-0.0101,
7/31/19,1214,67-2,4,100,,,,3/11/20,pellet,,2.5,100,-0.0101,
7/31/19,1215,67-2,5,50,ST,,,3/11/20,,,2.5,100,0.02803,
7/31/19,1216,67-2,6,50,ST,,,3/11/20,,,2.5,100,0.02803,
7/31/19,1217,67-2,sfc,sfc,took longer than other sfc samples,,,3/11/20,pellet ++,,2.5,100,0.97743,
7/31/19,1218,67-2,sfc,sfc,took longer than other sfc samples,,,3/11/20,pellet ++,,2.5,100,0.97743,
7/31/19,1219,67-3,1,291,,,,3/11/20,,,2.5,100,-0.0036,
7/31/19,1220,67-3,2,291,,,,3/11/20,,,2.5,100,-0.0036,
7/31/19,1221,67-3,3,150,,,,3/11/20,,,2.5,100,-0.0158,
7/31/19,1222,67-3,4,150,,,,3/11/20,,,2.5,100,-0.0158,
7/31/19,1223,67-3,5,100,,,,3/11/20,,,2.5,100,0.00541,
7/31/19,1224,67-3,6,100,,,,3/11/20,,,2.5,100,0.00541,
7/31/19,1225,67-3,7,50,ST,,,11/12/19,,33,2.5,100,0.31181,
7/31/19,1226,67-3,8,50,ST,,,11/12/19,,,2.5,100,0.31181,
7/31/19,1227,67-3,sfc,sfc,,,,11/12/19,"the grease layer was on top of the aqueous layer, big pellet",,2.5,100,1.09562,
7/31/19,1228,67-3,sfc,sfc,,,,11/12/19,big pellet,366,2.5,100,1.09562,
7/31/19,1229,67-4,1,485,,,,3/11/20,,,2.5,100,0.00113,
7/31/19,1230,67-4,2,485,,,,3/11/20,,,2.5,100,0.00113,
7/31/19,1231,67-4,3,300,,,,3/11/20,,,2.5,100,-0.0089,
7/31/19,1232,67-4,4,300,,,,3/11/20,,,2.5,100,-0.0089,
7/31/19,1233,67-4,5,150,,,,3/11/20,,,2.5,100,-0.0239,
7/31/19,1234,67-4,6,150,ST,,,3/11/20,,,2.5,100,-0.0239,
7/31/19,1235,67-4,7,100,ST,,,3/11/20,,,2.5,100,0.26172,
7/31/19,1236,67-4,8,100,ST,,,3/11/20,,,2.5,100,0.26172,
7/31/19,1237,67-4,9,50,ST,,,3/11/20,pellet ++,,2.5,100,0.82717,
7/31/19,1238,67-4,10,50,ST,,,3/11/20,pellet ++,,2.5,100,0.82717,
7/31/19,1239,67-4,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.79576,
7/31/19,1240,67-4,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.79576,
7/31/19,1241,67-5,1,500,,,,3/11/20,,,2.5,100,,
7/31/19,1242,67-5,2,500,,,,3/11/20,,,2.5,100,,
7/31/19,1243,67-5,3,300,,,,3/11/20,pellet,,2.5,100,-0.0107,
7/31/19,1244,67-5,4,300,,,,3/11/20,,,2.5,100,-0.0107,
7/31/19,1245,67-5,5,150,,,,3/11/20,,,2.5,100,-0.0212,
7/31/19,1246,67-5,6,150,ST,,,3/11/20,,,2.5,100,-0.0212,
7/31/19,1247,67-5,7,100,ST,,,3/11/20,,,2.5,100,0.22594,
7/31/19,1248,67-5,8,100,ST,,,3/11/20,,,2.5,100,0.22594,
7/31/19,1249,67-5,9,50,ST,,,3/11/20,,,2.5,100,1.52802,
7/31/19,1250,67-5,10,50,ST,,,3/11/20,,,2.5,100,1.52802,
7/31/19,1251,67-5,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.30954,
7/31/19,1252,67-5,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.30954,
7/31/19,1253,67-6,1,500,,,,3/11/20,,,2.5,100,-0.0011,
7/31/19,1254,67-6,2,500,,,,3/11/20,,,2.5,100,-0.0011,
7/31/19,1255,67-6,3,300,,,,3/11/20,,,2.5,100,-0.0127,
7/31/19,1256,67-6,4,300,,,,3/11/20,,,2.5,100,-0.0127,
7/31/19,1257,67-6,5,150,,,,3/11/20,,,2.5,100,-0.0254,
7/31/19,1258,67-6,6,150,,,,3/11/20,,,2.5,100,-0.0254,
7/31/19,1259,67-6,7,100,ST,,,3/11/20,,,2.5,100,0.41289,
7/31/19,1260,67-6,8,100,ST,,,3/11/20,,,2.5,100,0.41289,
7/31/19,1261,67-6,9,50,ST,,,3/11/20,pellet ++,,2.5,100,0.53066,
7/31/19,1262,67-6,10,50,ST,,,3/11/20,pellet ++,,2.5,100,0.53066,
7/31/19,1263,67-6,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.21116,
7/31/19,1264,67-6,sfc,sfc,,,,3/11/20,pellet ++,,2.5,100,0.21116,
7/31/19,1265,67-7,1,500,,,,3/11/20,,,2.5,100,-0.001,
7/31/19,1266,67-7,2,500,,,,3/11/20,,,2.5,100,-0.001,
7/31/19,1267,67-7,3,300,,,,3/12/20,pellet,,2.5,100,-0.0098,
7/31/19,1268,67-7,4,300,,,,3/12/20,,,2.5,100,-0.0098,
7/31/19,1269,67-7,5,150,,,,3/12/20,pellet,,2.5,100,-0.0135,
7/31/19,1270,67-7,6,150,,,,3/12/20,,,2.5,100,-0.0135,
7/31/19,1271,67-7,7,100,ST,,,3/12/20,,,2.5,100,0.38005,
7/31/19,1272,67-7,8,100,ST,,,3/12/20,,,2.5,100,0.38005,
7/31/19,1273,67-7,9,50,ST,,,11/12/19,big pellet,245,2.5,100,0.46786,
7/31/19,1274,67-7,10,50,ST,,,11/12/19,big pellet,106,2.5,100,0.46786,
7/31/19,1275,67-7,sfc,sfc,,,,11/12/19,,,2.5,100,0.1704,
7/31/19,1276,67-7,sfc,sfc,,,,11/12/19,,,2.5,100,0.1704,
8/6/19,1277,-,-,-,Evap DI water,,Evap.DI,3/12/20,,,2.5,100,,
8/6/19,1278,-,-,-,Lab DI water,,Lab.DI,3/12/20,,,2.5,100,,
8/6/19,1279,69-6,sfc,sfc,Turned green after fitration,,,3/12/20,pellet ++,,2.5,100,0.48733,
8/6/19,1280,69-6,sfc,sfc,Turned green after fitration,,,3/12/20,pellet ++,,2.5,100,0.48733,
8/6/19,1281,69-6,1,500,,,,3/12/20,,,2.5,100,-0.0034,
8/6/19,1282,69-6,2,500,,,,3/12/20,,,2.5,100,-0.0034,
8/6/19,1283,69-6,3,300,,,,3/12/20,,,2.5,100,-0.0153,
8/6/19,1284,69-6,4,300,,,,3/12/20,,,2.5,100,-0.0153,
8/6/19,1285,69-6,5,150,,,,3/12/20,,18.2,2.5,100,-0.0228,
8/6/19,1286,69-6,6,150,,,,3/12/20,,,2.5,100,-0.0228,
8/6/19,1287,69-6,7,100,ST - filter touched the mat,Y,,3/12/20,,,2.5,100,0.12953,
8/6/19,1288,69-6,8,100,ST,,,3/12/20,,,2.5,100,0.12953,
8/6/19,1289,69-6,9,50,ST,,,3/12/20,pellet,,2.5,100,1.02726,
8/6/19,1290,69-6,10,50,ST,,,3/12/20,pellet,,2.5,100,1.02726,
8/6/19,1291,69-5,1,500,,,,3/12/20,,,2.5,100,-0.0023,
8/6/19,1292,69-5,2,500,,,,3/12/20,,,2.5,100,-0.0023,
8/6/19,1293,69-5,3,300,,,,3/12/20,,,2.5,100,-0.0118,
8/6/19,1294,69-5,4,300,,,,3/12/20,,,2.5,100,-0.0118,
8/6/19,1295,69-5,5,150,,,,3/12/20,pellet,,2.5,100,-0.0211,
8/6/19,1296,69-5,6,150,,,,3/12/20,,,2.5,100,-0.0211,
8/6/19,1297,69-5,7,100,,,,3/12/20,,,2.5,100,0.164,
8/6/19,1298,69-5,8,100,,,,3/12/20,,,2.5,100,0.164,
8/6/19,1299,69-5,9,50,,,,3/12/20,pellet ++,,2.5,100,0.85915,
8/6/19,1300,69-5,10,50,,,,3/12/20,pellet ++,,2.5,100,0.85915,
8/6/19,1301,69-5,sfc,sfc,,,,3/12/20,pellet ++,,2.5,100,0.32132,
8/6/19,1302,69-5,sfc,sfc,,,,3/12/20,pellet ++,,2.5,100,0.32132,
8/6/19,1303,69-4,1,500,,,,3/12/20,,,2.5,100,NaN,
8/6/19,1304,69-4,2,500,,,,3/12/20,,,2.5,100,NaN,
8/6/19,1305,69-4,3,300,,,,3/12/20,,,2.5,100,-0.0045,
8/6/19,1306,69-4,5-Apr,300/150,two filters in one tube,Y,,10/24/19,,17.9,2.5,100,0.8276,
8/6/19,1307,69-4,6,150,ST,,,3/12/20,pellet,,2.5,100,-0.0188,
8/6/19,1308,69-4,7,100,ST,,,3/12/20,,,2.5,100,0.03451,
8/6/19,1309,69-4,8,100,ST,,,3/12/20,,,2.5,100,0.03451,
8/6/19,1310,69-4,9,50,ST,,,3/12/20,pellet ++,,2.5,100,1.29366,
8/6/19,1311,69-4,10,50,ST,,,3/12/20,,,2.5,100,1.29366,
8/6/19,1312,69-4,sfc,sfc,filter touched tha mat after filtration,Y,,3/12/20,pellet ++,>60,2.5,100,0.8276,
8/6/19,1313,69-4,sfc,sfc,turned yellow after filtration,,,3/12/20,pellet ++,,2.5,100,0.8276,
8/6/19,1314,69-2,sfc,sfc,,,,3/12/20,pellet ++,>350,2.5,100,0.75115,
8/6/19,1315,69-2,sfc,sfc,,,,3/12/20,pellet ++,,2.5,100,0.75115,
8/6/19,1316,69-2,1,150,,,,3/12/20,,,2.5,100,NaN,
8/6/19,1317,69-2,2,150,,,,3/12/20,pellet,,2.5,100,NaN,
8/6/19,1318,69-2,3,100,,,,3/12/20,,,2.5,100,-0.0112,
8/6/19,1319,69-2,4,100,,,,3/12/20,,,2.5,100,-0.0112,
8/6/19,1320,69-2,5,50,JD started here,,,3/12/20,,,2.5,100,0.05044,
8/6/19,1321,69-2,6,50,,,,3/12/20,,,2.5,100,0.05044,
8/6/19,1322,69-1,sfc,sfc,fiter turned orange after filtration,,,3/12/20,,,2.5,100,2.43993,
8/6/19,1323,69-1,sfc,sfc,Jellyfish observed in the sea at time of collection,,,3/12/20,,270,2.5,100,2.43993,
8/6/19,1324,69-1,1,38,,,,3/12/20,,,2.5,100,0.1229,
8/6/19,1325,69-1,2,38,filter fell on mat,Y,,3/12/20,,>60,2.5,100,0.1229,
8/6/19,1326,69-1,3,25,,,,3/12/20,,,2.5,100,0.0945,
8/6/19,1327,69-1,4,25,,,,3/12/20,,,2.5,100,0.0945,
8/6/19,1328,69-1,5,3,,,,3/12/20,,,2.5,100,2.74048,
8/6/19,1329,69-1,6,3,,,,3/12/20,,,2.5,100,2.74048,
8/7/19,1330,71-6,sfc,sfc,,,,3/12/20,,,2.5,100,0.08745,
8/7/19,1331,71-6,sfc,sfc,,,,3/12/20,,133.5,2.5,100,0.08745,
8/7/19,1332,71-6,1,500,,,,3/12/20,,,2.5,100,-0.0029,
8/7/19,1333,71-6,2,500,,,,3/12/20,,,2.5,100,-0.0029,
8/7/19,1334,71-6,3,300,,,,3/12/20,,,2.5,100,-0.0123,
8/7/19,1335,71-6,4,300,,,,3/12/20,,,2.5,100,-0.0123,
8/7/19,1336,71-6,5,150,,,,3/12/20,,,2.5,100,-0.0244,
8/7/19,1337,71-6,6,150,,,,3/12/20,,,2.5,100,-0.0244,
8/7/19,1338,71-6,7,100,,,,3/12/20,,,2.5,100,0.17728,
8/7/19,1339,71-6,8,100,,,,3/12/20,,,2.5,100,0.17728,
8/7/19,1340,71-6,9,50,,,,3/12/20,,,2.5,100,2.32082,
8/7/19,1341,71-6,10,50,,,,3/12/20,,,2.5,100,2.32082,
8/7/19,1342,-,-,-,Evap DI water,,Evap.DI,3/12/20,,,2.5,100,,
8/7/19,1343,71-5,sfc,sfc,,,,9/28/20,,,2.5,100,0.08999,
8/7/19,1344,71-5,sfc,sfc,,,,9/28/20,,,2.5,100,0.08999,
8/7/19,1345,71-5,1,500,,,,9/28/20,No vis pellet,,2.5,100,-0.0048,
8/7/19,1346,71-5,2,500,,,,9/28/20,No vis pellet,,2.5,100,-0.0048,
8/7/19,1347,71-5,3,300,,,,9/28/20,No vis pellet,,2.5,100,-0.0104,
8/7/19,1348,71-5,4,300,,,,9/28/20,No vis pellet,,2.5,100,-0.0104,
8/7/19,1349,71-5,5,150,,,,9/28/20,No vis pellet,,2.5,100,-0.0226,
8/7/19,1350,71-5,6,150,,,,9/28/20,No vis pellet,,2.5,100,-0.0226,
8/7/19,1351,71-5,7,100,,,,9/28/20,No vis pellet,,2.5,100,0.15889,
8/7/19,1352,71-5,8,100,,,,9/28/20,No vis pellet,,2.5,100,0.15889,
8/7/19,1353,71-5,9,50,,,,9/28/20,,,2.5,100,0.58173,
8/7/19,1354,71-5,10,50,,,,9/28/20,,,2.5,100,0.58173,
8/7/19,1355,71-4,sfc,sfc,,,,9/28/20,,,2.5,100,0.08491,
8/7/19,1356,71-4,sfc,sfc,,,,9/28/20,,,2.5,100,0.08491,
8/7/19,1357,71-4,1,464,,,,9/28/20,No vis pellet,,2.5,100,0.00484,
8/7/19,1358,71-4,2,464,,,,9/28/20,No vis pellet,,2.5,100,0.00484,
8/7/19,1359,71-4,3,300,,,,9/28/20,No vis pellet,,2.5,100,-0.0083,
8/7/19,1360,71-4,4,300,,,,9/28/20,No vis pellet,,2.5,100,-0.0083,
8/7/19,1361,71-4,5,200,ST accidentally took a sample at 200 m,,,10/24/19,,7.74,2.5,100,-0.0148,
8/7/19,1362,71-4,6,200,,,,10/24/19,,9.72,2.5,100,-0.0148,
8/7/19,1363,71-4,7,150,,,,9/28/20,No vis pellet,,2.5,100,-0.0219,
8/7/19,1364,71-4,8,150,,,,9/28/20,No vis pellet,,2.5,100,-0.0219,
8/7/19,1365,71-4,9,100,,,,9/28/20,No vis pellet,,2.5,100,0.04116,
8/7/19,1366,71-4,10,100,,,,9/28/20,No vis pellet,,2.5,100,0.04116,
8/7/19,1367,71-4,11,50,,,,9/28/20,,,2.5,100,1.40988,
8/7/19,1368,71-4,12,50,,,,9/28/20,,,2.5,100,1.40988,
8/7/19,1369,71-3,sfc,sfc,,,,9/28/20,,,2.5,100,,
8/7/19,1370,71-3,sfc,sfc,,,,9/28/20,,,2.5,100,,
8/7/19,1371,71-3,1,244,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1372,71-3,2,244,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1373,71-3,3,150,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1374,71-3,4,150,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1375,71-3,5,100,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1376,71-3,6,100,,,,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1377,71-3,7,50,,,,9/28/20,,,2.5,100,,
8/7/19,1378,71-3,8,50,,,,9/28/20,,,2.5,100,,
8/7/19,1379,71-2,sfc,sfc,,,,9/28/20,,>350,2.5,100,0.55027,
8/7/19,1380,71-2,sfc,sfc,,,,9/28/20,,,2.5,100,0.55027,
8/7/19,1381,71-2,1,148,,,,9/28/20,Brown pellet,,2.5,100,0.01677,
8/7/19,1382,71-2,2,148,,,,9/28/20,Brown pellet,,2.5,100,0.01677,
8/7/19,1383,71-2,3,100,,,,9/28/20,No vis pellet,,2.5,100,0.00657,
8/7/19,1384,71-2,4,100,,,,9/28/20,No vis pellet,,2.5,100,0.00657,
8/7/19,1385,71-2,5,50,,,,9/28/20,No vis pellet,,2.5,100,0.38731,
8/7/19,1386,71-2,6,50,,,,9/28/20,No vis pellet,,2.5,100,0.38731,
8/7/19,1387,-,-,-,Evap DI water,,Evap.DI,9/28/20,No vis pellet,,2.5,100,,
8/7/19,1388,71-1,sfc,sfc,,,,9/28/20,,,2.5,100,7.97867,
8/7/19,1389,71-1,sfc,sfc,,,,9/28/20,,,2.5,100,7.97867,
8/7/19,1390,71-1,1,42,,,,9/28/20,Brown pellet,,2.5,100,0.189,
8/7/19,1391,71-1,2,42,,,,9/28/20,Brown pellet,,2.5,100,0.189,
8/7/19,1392,71-1,3,25,,,,9/29/20,,,2.5,100,0.33594,
8/7/19,1393,71-1,4,25,,,,9/29/20,,,2.5,100,0.33594,
8/8/19,1394,-,-,-,Lab DI water,,Lab.DI,9/29/20,No vis pellet,,2.5,100,,
8/8/19,1395,73-1,sfc,sfc,Turned orange after filtration,,,9/29/20,,,2.5,100,2.95404,
8/8/19,1396,73-1,sfc,sfc,Turned orange after filtration,,,9/29/20,,>300,2.5,100,2.95404,
8/8/19,1397,73-1,1,48,,,,9/29/20,Brown pellet,,2.5,100,0.16817,
8/8/19,1398,73-1,2,48,,,,9/29/20,Brown pellet,,2.5,100,0.16817,
8/8/19,1399,73-1,3,25,,,,9/29/20,Brown pellet,,2.5,100,0.68141,
8/8/19,1400,73-1,4,25,,,,9/29/20,Brown pellet,,2.5,100,0.68141,
8/8/19,1401,73-1,5,3,Turned orange after filtration,,,9/29/20,,,2.5,100,2.90633,
8/8/19,1402,73-1,6,3,Turned orange after filtration,,,9/29/20,,,2.5,100,2.90633,
8/8/19,1403,73-2,sfc,sfc,,,,9/29/20,,,2.5,100,0.57168,
8/8/19,1404,73-2,sfc,sfc,,,,9/29/20,,,2.5,100,0.57168,
8/8/19,1405,73-2,1,140,,,,9/29/20,Brown pellet,,2.5,100,0.00871,
8/8/19,1406,73-2,2,140,,,,9/29/20,No vis pellet,,2.5,100,0.00871,
8/8/19,1407,73-2,3,100,,,,9/29/20,No vis pellet,,2.5,100,-0.0191,
8/8/19,1408,73-2,4,100,,,,9/29/20,No vis pellet,,2.5,100,-0.0191,
8/8/19,1409,73-2,5,50,,,,9/29/20,No vis pellet,,2.5,100,0.16645,
8/8/19,1410,73-2,6,50,,,,9/29/20,No vis pellet,,2.5,100,0.16645,
8/8/19,1411,73-4,sfc,sfc,,,,9/29/20,,,2.5,100,0.65242,
8/8/19,1412,73-4,sfc,sfc,,,,9/29/20,,,2.5,100,0.65242,
8/8/19,1413,73-4,1,450,,,,9/29/20,No vis pellet,,2.5,100,-0.0017,
8/8/19,1414,73-4,2,450,,,,9/29/20,No vis pellet,,2.5,100,-0.0017,
8/8/19,1415,73-4,3,300,,,,9/29/20,No vis pellet,,2.5,100,-0.0066,
8/8/19,1416,73-4,4,300,,,,9/29/20,No vis pellet,,2.5,100,-0.0066,
8/8/19,1417,73-4,5,150,,,,9/29/20,No vis pellet,,2.5,100,-0.0072,
8/8/19,1418,73-4,6,150,,,,9/29/20,No vis pellet,,2.5,100,-0.0072,
8/8/19,1419,73-4,7,100,,,,9/29/20,No vis pellet,,2.5,100,0.00272,
8/8/19,1420,73-4,8,100,,,,9/29/20,No vis pellet,,2.5,100,0.00272,
8/8/19,1421,73-4,9,50,,,,9/29/20,,,2.5,100,0.58441,
8/8/19,1422,73-4,10,50,,,,9/29/20,,,2.5,100,0.58441,
8/8/19,1423,73-5,sfc,sfc,,,,9/29/20,,,2.5,100,0.2459,
8/8/19,1424,73-5,sfc,sfc,,,,9/30/20,big pellet,,2.5,100,0.2459,
8/8/19,1425,73-5,1,500,,,,9/30/20,,,2.5,100,#######,
8/8/19,1426,73-5,2,500,,,,9/30/20,,,2.5,100,#######,
8/8/19,1427,73-5,3,300,,,,9/30/20,,,2.5,100,-0.0088,
8/8/19,1428,73-5,4,300,,,,9/30/20,,,2.5,100,-0.0088,
8/8/19,1429,73-5,5,150,,,,9/30/20,,,2.5,100,-0.0241,
8/8/19,1430,73-5,6,150,,,,9/30/20,,,2.5,100,-0.0241,
8/8/19,1431,73-5,7,100,,,,9/30/20,,,2.5,100,0.00825,
8/8/19,1432,73-5,8,100,,,,9/30/20,,,2.5,100,0.00825,
8/8/19,1433,73-5,9,50,,,,9/30/20,big pellet,,2.5,100,3.54821,
8/8/19,1434,73-5,10,50,,,,9/30/20,big pellet,,2.5,100,3.54821,
8/8/19,1435,73-6,sfc,sfc,,,,9/30/20,Sample lost during extraction.,,2.5,100,0.12922,
8/8/19,1436,73-6,sfc,sfc,,,,9/30/20,big pellet,,2.5,100,0.12922,
8/8/19,1437,73-6,1,500,,,,9/30/20,,,2.5,100,-0.0036,
8/8/19,1438,73-6,2,500,,,,9/30/20,,,2.5,100,-0.0036,
8/8/19,1439,73-6,3,300,,,,9/30/20,,,2.5,100,-0.013,
8/8/19,1440,73-6,4,300,,,,9/30/20,,,2.5,100,-0.013,
8/8/19,1441,73-6,5,150,,,,9/30/20,,,2.5,100,-0.0241,
8/8/19,1442,73-6,6,150,,,,9/30/20,,,2.5,100,-0.0241,
8/8/19,1443,73-6,7,100,,,,9/30/20,,,2.5,100,0.09893,
8/8/19,1444,73-6,8,100,,,,9/30/20,,,2.5,100,0.09893,
8/8/19,1445,73-6,9,50,,,,9/30/20,big pellet,,2.5,100,0.54436,
8/8/19,1446,73-6,10,50,,,,9/30/20,big pellet,,2.5,100,0.54436,
8/8/19,1447,73-7,sfc,sfc,,,,9/30/20,big pellet,,2.5,100,0.08952,
8/8/19,1448,73-7,sfc,sfc,,,,9/30/20,big pellet,,2.5,100,0.08952,
8/8/19,1449,73-7,1,500,,,,9/30/20,,,2.5,100,-0.0048,
8/8/19,1450,73-7,2,500,,,,9/30/20,,,2.5,100,-0.0048,
8/8/19,1451,73-7,3,300,,,,9/30/20,,,2.5,100,-0.0117,
8/8/19,1452,73-7,4,300,,,,9/30/20,,,2.5,100,-0.0117,
8/8/19,1453,73-7,5,150,,,,9/30/20,,,2.5,100,-0.0229,
8/8/19,1454,73-7,6,150,,,,9/30/20,,,2.5,100,-0.0229,
8/8/19,1455,73-7,7,100,,,,9/30/20,,,2.5,100,0.07956,
8/8/19,1456,73-7,8,100,,,,9/30/20,,,2.5,100,0.07956,
8/8/19,1457,73-7,9,50,,,,9/30/20,,,2.5,100,0.75141,
8/8/19,1458,73-7,10,50,,,,9/30/20,,,2.5,100,0.75141,
8/9/19,1459,-,-,-,Lab DI water,,Lab.DI,9/30/20,,,2.5,100,,
8/9/19,1460,75-7,sfc,sfc,,,,9/30/20,big pellet,,2.5,100,0.21813,
8/9/19,1461,75-7,sfc,sfc,,,,9/30/20,big pellet,255,2.5,100,0.21813,
8/9/19,1462,75-7,1,500,,,,9/30/20,,,2.5,100,,
8/9/19,1463,75-7,2,500,,,,10/1/20,No vis pellet,,2.5,100,,
8/9/19,1464,75-7,3,300,,,,10/1/20,No vis pellet,,2.5,100,-0.0111,
8/9/19,1465,75-7,4,300,,,,10/1/20,No vis pellet,,2.5,100,-0.0111,
8/9/19,1466,75-7,5,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0223,
8/9/19,1467,75-7,6,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0223,
8/9/19,1468,75-7,7,100,,,,10/1/20,No vis pellet,,2.5,100,0.06786,
8/9/19,1469,75-7,8,100,,,,10/1/20,No vis pellet,,2.5,100,0.06786,
8/9/19,1470,75-7,9,50,,,,10/1/20,,,2.5,100,0.83199,
8/9/19,1471,75-7,10,50,Unable to extract it. Possibly dry with no Longmire? Lost it,,,NA,,,2.5,100,0.83199,
8/9/19,1472,75-6,sfc,sfc,,,,10/1/20,,,2.5,100,0.24443,
8/9/19,1473,75-6,sfc,sfc,,,,10/1/20,,,2.5,100,0.24443,
8/9/19,1474,75-6,1,500,,,,10/1/20,No vis pellet,,2.5,100,-0.0052,
8/9/19,1475,75-6,2,500,,,,10/1/20,No vis pellet,,2.5,100,-0.0052,
8/9/19,1476,75-6,3,300,,,,10/1/20,No vis pellet,,2.5,100,-0.01,
8/9/19,1477,75-6,4,300,,,,10/1/20,No vis pellet,,2.5,100,-0.01,
8/9/19,1478,75-6,5,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0221,
8/9/19,1479,75-6,6,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0221,
8/9/19,1480,75-6,7,100,,,,10/1/20,No vis pellet,,2.5,100,0.0081,
8/9/19,1481,75-6,8,100,,,,10/1/20,No vis pellet,,2.5,100,0.0081,
8/9/19,1482,75-6,9,50,,,,10/1/20,No vis pellet,,2.5,100,0.44886,
8/9/19,1483,75-6,10,50,,,,10/1/20,,,2.5,100,0.44886,
8/9/19,1484,-,-,-,Evap DI water,,Evap.DI,10/1/20,No vis pellet,,2.5,100,,
8/9/19,1485,75-5,sfc,sfc,,,,10/1/20,,,2.5,100,0.3467,
8/9/19,1486,75-5,sfc,sfc,,,,10/1/20,,,2.5,100,0.3467,
8/9/19,1487,75-5,1,500,,,,10/1/20,No vis pellet,,2.5,100,#######,
8/9/19,1488,75-5,2,500,,,,10/1/20,No vis pellet,,2.5,100,#######,
8/9/19,1489,75-5,3,300,,,,10/1/20,No vis pellet,,2.5,100,-0.0037,
8/9/19,1490,75-5,4,300,,,,10/1/20,No vis pellet,,2.5,100,-0.0037,
8/9/19,1491,75-5,5,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0163,
8/9/19,1492,75-5,6,150,,,,10/1/20,No vis pellet,,2.5,100,-0.0163,
8/9/19,1493,75-5,7,100,,,,10/1/20,No vis pellet,,2.5,100,0.0096,
8/9/19,1494,75-5,8,100,,,,10/1/20,No vis pellet,,2.5,100,0.0096,
