Project_accession,Project_name,Date_UTC,Station_ID,Sample _ID,Niskin,Depth_M,Volume_L,Latitude,Longitude,Field_comments,Data_comments
52601,eDNA_filtering,233,x75_500.1,52601-1910,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1911,1,500,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1912,2,500,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1913,3,300,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1914,4,300,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1915,5,200,2.5,,,,
52601,eDNA_filtering,233,x75_500.1,52601-1916,6,200,2.5,,,ST,
52601,eDNA_filtering,233,x75_500.1,52601-1917,7,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_500.1,52601-1918,8,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_500.1,52601-1919,9,50,2.5,,,ST,
52601,eDNA_filtering,233,x75_500.1,52601-1920,10,50,2.5,,,ST,
52601,eDNA_filtering,233,x75_500,52601-1921,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1922,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1923,1,491,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1924,2,491,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1925,3,300,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1926,4,300,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1927,5,200,2.5,,,,
52601,eDNA_filtering,233,x75_500,52601-1928,6,200,2.5,,,ST,
52601,eDNA_filtering,233,x75_500,52601-1929,7,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_500,52601-1930,8,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_500,52601-1931,9,50,<2.5,,,ST. Half sample,
52601,eDNA_filtering,233,x75_500,52601-1932,10,50,2.5,,,ST,
52601,eDNA_filtering,233,x75_300,52601-1933,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1934,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1935,1,369,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1936,2,369,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1937,3,200,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1938,4,200,2.5,,,,
52601,eDNA_filtering,233,x75_300,52601-1939,5,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_300,52601-1940,6,150,2.5,,,ST,
52601,eDNA_filtering,233,x75_300,52601-1941,7,50,2.5,,,ST,
52601,eDNA_filtering,233,x75_300,52601-1942,8,50,2.5,,,ST,
52601,eDNA_filtering,233,x75_150,52601-1943,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_150,52601-1944,sfc,sfc,2.5,,,,
52601,eDNA_filtering,233,x75_150,52601-1945,1,141,2.5,,,,
52601,eDNA_filtering,233,x75_150,52601-1946,2,141,2.5,,,,
52601,eDNA_filtering,233,x75_150,52601-1947,3,50,2.5,,,,
52601,eDNA_filtering,233,x75_150,52601-1948,4,50,2.5,,,,
52601,eDNA_filtering,233,N/A,52601-1949,N/A,N/A,2.5,,,"Ship DI, 2.5L, reusable",
52601,eDNA_filtering,233,N/A,52601-1950,N/A,N/A,2.5,,,"Ship DI, 2.5L, single use (1.0 un)",
52601,eDNA_filtering,233,x75_50,52601-1951,sfc,sfc,<2.5,,,"Stopped filtering after 2.5 hours, last ~1/4 not filtered. Large presence of naked flagelletes ",
52601,eDNA_filtering,233,x75_50,52601-1952,sfc,sfc,<2.5,,,"Stopped filtering after 2.5 hours, last ~1/4 not filtered. Large presence of naked flagelletes ",
52601,eDNA_filtering,233,x75_50,52601-1953,1,44,2.5,,,After sunrise,
52601,eDNA_filtering,233,x75_50,52601-1954,2,44,2.5,,,After sunrise,
52601,eDNA_filtering,233,N/A,52601-1955,N/A,N/A,N/A,,,"Aerial 5 min, single use (1.0un) cup, active",
52601,eDNA_filtering,233,N/A,52601-1956,N/A,N/A,N/A,,,"Aerial passive, single use (1.0un) cup, 12 hours",
52607,eRNA_filtering,188,x9_300,52607_001,1,306,2.5,,,Associated with Haul #6 fish,
52607,eRNA_filtering,188,x9_300,52607_002,2,306,2.5,,,Associated with Haul #6 fish,
52607,eRNA_filtering,188,x9_300,52607_003,4,200,2.5,,,"Associated with Haul #6 fish, Survey technician pulled sample from Niskin",
52607,eRNA_filtering,188,x9_300,52607_004,5,200,2.5,,,"Associated with Haul #6 fish, Survey technician pulled sample from Niskin",
52607,eRNA_filtering,188,x9_300,52607_005,8,150,2.5,,,Associated with Haul #6 fish,
52607,eRNA_filtering,188,x9_300,52607_006,9,150,2.5,,,Associated with Haul #6 fish,
52606,eRNA_tissue,181,Haul #4,52606_001,NA,NA,NA,,,Fish 1,
52606,eRNA_tissue,181,Haul #4,52606_002,NA,NA,NA,,,Fish 1,
52606,eRNA_tissue,181,Haul #4,52606_003,NA,NA,NA,,,Fish 1,
52606,eRNA_tissue,181,Haul #4,52606_004,NA,NA,NA,,,Fish 2,
52606,eRNA_tissue,181,Haul #4,52606_005,NA,NA,NA,,,Fish 2,
52606,eRNA_tissue,181,Haul #4,52606_006,NA,NA,NA,,,Fish 2,
52606,eRNA_tissue,181,Haul #4,52606_007,NA,NA,NA,,,"Fish 3, No Gonads taken",
52606,eRNA_tissue,181,Haul #4,52606_008,NA,NA,NA,,,"Fish 3, No Gonads taken",
52606,eRNA_tissue,181,N/A,52606_009,NA,NA,NA,,,N/A,
52606,eRNA_tissue,181,Haul #4,52606_010,NA,NA,NA,,,Fish 4,
52606,eRNA_tissue,181,Haul #4,52606_011,NA,NA,NA,,,Fish 4,
52606,eRNA_tissue,181,Haul #4,52606_012,NA,NA,NA,,,Fish 4,
52606,eRNA_tissue,181,Haul #4,52606_013,NA,NA,NA,,,Fish 5,
52606,eRNA_tissue,181,Haul #4,52606_014,NA,NA,NA,,,Fish 5,
52606,eRNA_tissue,181,Haul #4,52606_015,NA,NA,NA,,,Fish 5,
52606,eRNA_tissue,181,Haul #4,52606_016,NA,NA,NA,,,Fish 6,
52606,eRNA_tissue,181,Haul #4,52606_017,NA,NA,NA,,,Fish 6,
52606,eRNA_tissue,181,Haul #4,52606_018,NA,NA,NA,,,Fish 6,
52606,eRNA_tissue,181,Haul #4,52606_019,NA,NA,NA,,,"Fish 7, no gonads taken",
52606,eRNA_tissue,181,Haul #4,52606_020,NA,NA,NA,,,"Fish 7, no gonads taken",
52606,eRNA_tissue,181,N/A,52606_021,NA,NA,NA,,,N/A,
52606,eRNA_tissue,181,Haul #4,52606_022,NA,NA,NA,,,Fish 8,
52606,eRNA_tissue,181,Haul #4,52606_023,NA,NA,NA,,,Fish 8,
52606,eRNA_tissue,181,Haul #4,52606_024,NA,NA,NA,,,Fish 8,
52606,eRNA_tissue,181,Haul #4,52606_025,NA,NA,NA,,,Fish 9,
52606,eRNA_tissue,181,Haul #4,52606_026,NA,NA,NA,,,Fish 9,
52606,eRNA_tissue,181,Haul #4,52606_027,NA,NA,NA,,,Fish 9,
52606,eRNA_tissue,181,Haul #4,52606_028,NA,NA,NA,,,Fish 10,
52606,eRNA_tissue,181,Haul #4,52606_029,NA,NA,NA,,,Fish 10,
52606,eRNA_tissue,181,Haul #4,52606_030,NA,NA,NA,,,Fish 10,
52606,eRNA_tissue,181,Haul #4,52606_031,NA,NA,NA,,,Fish 11,
52606,eRNA_tissue,181,Haul #4,52606_032,NA,NA,NA,,,Fish 11,
52606,eRNA_tissue,181,Haul #4,52606_033,NA,NA,NA,,,Fish 11,
52606,eRNA_tissue,181,Haul #4,52606_034,NA,NA,NA,,,Fish 12,
52606,eRNA_tissue,181,Haul #4,52606_035,NA,NA,NA,,,Fish 12,
52606,eRNA_tissue,181,Haul #4,52606_036,NA,NA,NA,,,Fish 12,
52606,eRNA_tissue,181,Haul #4,52606_037,NA,NA,NA,,,Fish 13,
52606,eRNA_tissue,181,Haul #4,52606_038,NA,NA,NA,,,Fish 13,
52606,eRNA_tissue,181,Haul #4,52606_039,NA,NA,NA,,,Fish 13,
52606,eRNA_tissue,181,Haul #4,52606_040,NA,NA,NA,,,Fish 14,
52606,eRNA_tissue,181,Haul #4,52606_041,NA,NA,NA,,,Fish 14,
52606,eRNA_tissue,181,Haul #4,52606_042,NA,NA,NA,,,Fish 14,
52606,eRNA_tissue,181,Haul #4,52606_043,NA,NA,NA,,,Fish 15,
52606,eRNA_tissue,181,Haul #4,52606_044,NA,NA,NA,,,Fish 15,
52606,eRNA_tissue,181,Haul #4,52606_045,NA,NA,NA,,,Fish 15,
52606,eRNA_tissue,181,Haul #4,52606_046,NA,NA,NA,,,Fish 16,
52606,eRNA_tissue,181,Haul #4,52606_047,NA,NA,NA,,,Fish 16,
52606,eRNA_tissue,181,Haul #4,52606_048,NA,NA,NA,,,Fish 16,
52606,eRNA_tissue,181,Haul #4,52606_049,NA,NA,NA,,,Fish 17,
52606,eRNA_tissue,181,Haul #4,52606_050,NA,NA,NA,,,Fish 17,
52606,eRNA_tissue,181,Haul #4,52606_051,NA,NA,NA,,,Fish 17,
52606,eRNA_tissue,181,Haul #4,52606_052,NA,NA,NA,,,Fish 18,
52606,eRNA_tissue,181,Haul #4,52606_053,NA,NA,NA,,,Fish 18,
52606,eRNA_tissue,181,Haul #4,52606_054,NA,NA,NA,,,Fish 18,
52606,eRNA_tissue,188,Haul #6,52606_055,NA,NA,NA,,,Fish 19,
52606,eRNA_tissue,188,Haul #6,52606_056,NA,NA,NA,,,Fish 19,
52606,eRNA_tissue,188,Haul #6,52606_057,NA,NA,NA,,,Fish 19,
52606,eRNA_tissue,188,Haul #6,52606_058,NA,NA,NA,,,Fish 20,
52606,eRNA_tissue,188,Haul #6,52606_059,NA,NA,NA,,,Fish 20,
52606,eRNA_tissue,188,Haul #6,52606_060,NA,NA,NA,,,Fish 20,
52606,eRNA_tissue,188,Haul #6,52606_061,NA,NA,NA,,,Fish 21,
52606,eRNA_tissue,188,Haul #6,52606_062,NA,NA,NA,,,Fish 21,
52606,eRNA_tissue,188,Haul #6,52606_063,NA,NA,NA,,,Fish 21,
52606,eRNA_tissue,188,Haul #6,52606_064,NA,NA,NA,,,Fish 22,
52606,eRNA_tissue,188,Haul #6,52606_065,NA,NA,NA,,,Fish 22,
52606,eRNA_tissue,188,Haul #6,52606_066,NA,NA,NA,,,Fish 22,
52606,eRNA_tissue,194,Haul #15,52606_067,NA,NA,NA,,,Fish 23,
52606,eRNA_tissue,194,Haul #15,52606_068,NA,NA,NA,,,Fish 23,
52606,eRNA_tissue,194,Haul #15,52606_069,NA,NA,NA,,,Fish 23,
52606,eRNA_tissue,194,Haul #15,52606_070,NA,NA,NA,,,Fish 24,
52606,eRNA_tissue,194,Haul #15,52606_071,NA,NA,NA,,,Fish 24,
52606,eRNA_tissue,194,Haul #15,52606_072,NA,NA,NA,,,Fish 24,
52606,eRNA_tissue,194,Haul #15,52606_073,NA,NA,NA,,,Fish 25,
52606,eRNA_tissue,194,Haul #15,52606_074,NA,NA,NA,,,Fish 25,
52606,eRNA_tissue,194,Haul #15,52606_075,NA,NA,NA,,,Fish 25,
52606,eRNA_tissue,194,Haul #15,52606_076,NA,NA,NA,,,Fish 26,
52606,eRNA_tissue,194,Haul #15,52606_077,NA,NA,NA,,,Fish 26,
52606,eRNA_tissue,194,Haul #15,52606_078,NA,NA,NA,,,Fish 26,
52606,eRNA_tissue,194,Haul #15,52606_079,NA,NA,NA,,,Fish 27,
52606,eRNA_tissue,194,Haul #15,52606_080,NA,NA,NA,,,Fish 27,
52606,eRNA_tissue,194,Haul #15,52606_081,NA,NA,NA,,,Fish 27,
52606,eRNA_tissue,194,Haul #15,52606_082,NA,NA,NA,,,Fish 28,
52606,eRNA_tissue,194,Haul #15,52606_083,NA,NA,NA,,,Fish 28,
52606,eRNA_tissue,194,Haul #15,52606_084,NA,NA,NA,,,Fish 28,
52606,eRNA_tissue,194,Haul #15,52606_085,NA,NA,NA,,,Fish 29,
52606,eRNA_tissue,194,Haul #15,52606_086,NA,NA,NA,,,Fish 29,
52606,eRNA_tissue,194,Haul #15,52606_087,NA,NA,NA,,,Fish 29,
52606,eRNA_tissue,194,Haul #15,52606_088,NA,NA,NA,,,Fish 30,
52606,eRNA_tissue,194,Haul #15,52606_089,NA,NA,NA,,,Fish 30,
52606,eRNA_tissue,194,Haul #15,52606_090,NA,NA,NA,,,Fish 30,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_001,12,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_002,11,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_003,10,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_004,9,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_005,8,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_006,7,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_007,6,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_008,5,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_009,4,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_010,3,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_011,2,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_012,1,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_013,12,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_014,11,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_015,10,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_016,9,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_017,8,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_018,7,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_019,6,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_020,5,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_021,4,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_022,3,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_023,2,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_024,1,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_025,12,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_026,11,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_027,10,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_028,9,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_029,8,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_030,7,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_031,6,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_032,5,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_033,4,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_034,3,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_035,2,230 m,,,,,
52603,eDNA_degradation,181,x7_AWT5EQ,52603_036,1,230 m,,,,,
