Miseq_run,Sample_name,Hash,nReads
Run8,1004-3,ca9c7302408dbb56316c8a4af815244dbbfb7fe6,55
Run8,1004-3,e4e03974b68eb583b3515cc8354a3084f2d6195d,22
Run8,1004-3,f52bf7011c02b0d125d7ffb3f403c9e1f0349acd,124
Run8,1205-1,016017422aad96fb0e46701638f7197a9f953344,111
Run8,1205-1,1a09d078e80ab58eead96c021ec45f4e3366fbdf,289
Run8,1205-1,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,83
Run8,1205-1,2af7ea7507ecdab129719cdf350b09b0fa024cd8,306
Run8,1205-1,2eecba964f61f1bb49c3158b8ab2b7c446e4aad5,225
Run8,1205-1,394941fe61578579e0311cf90225a8cdce9c63c9,2022
Run8,1205-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,10656
Run8,1205-1,49ba747104f300db74b98f713dec4ece01303d68,12089
Run8,1205-1,5839781ad24e7228fff6b976e4107fad7721f7f7,44
Run8,1205-1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,14726
Run8,1205-1,752893ad02c95ae553a2a8d31e1c366be428aea0,3
Run8,1205-1,81e03872b56917437958a3dcd3addc118269d7ba,296
Run8,1205-1,a1d1e0cef01a62a02345e6075c0cc5a1724e23ac,241
Run8,1205-1,a4254a5d6d647bc6707f5d3af65cdf3cbfd50250,273
Run8,1205-1,ab7efc98137e68eec6bdf218600529077637880b,204
Run8,1205-1,ad82a8025a6d8af9cc8261399b2d41f91236ebab,138
Run8,1205-1,b78edca048766f88d5bab588ba84246211283e0c,3805
Run8,1205-1,b94722d6701fff3778aa2e6c72b4909c6f2f4bc4,191
Run8,1205-1,bd3328cb44cbe1f37dc39eaae442c1c596c81989,56
Run8,1205-1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,29169
Run8,1205-1,d16946209d740efffdc258091dfdb82a577921e8,246
Run8,1205-1,d1a4732ea34b7e9a11f72f3d03459bba81f38de8,90
Run8,1205-1,e71684194a2a061ff7daa95baf0472a01cda855b,12889
Run8,1205-1,f82fc85f0ad09802cf445c37d65eaef538ab48b7,260
Run8,1205-2,016017422aad96fb0e46701638f7197a9f953344,28
Run8,1205-2,13addd7683d53080988ddf686e8ac10c6b8db2f9,225
Run8,1205-2,2422d00ae861071c21be6fe52824d0499af40dd6,45
Run8,1205-2,394941fe61578579e0311cf90225a8cdce9c63c9,236
Run8,1205-2,3af20e977821bb0619a9876732d9d2372db6ce2d,100
Run8,1205-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,1343
Run8,1205-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,6236
Run8,1205-2,6a6e6fea8234c837f3659127d15be4b5ba122ad8,17
Run8,1205-2,7818bdd7939aa411e9b402022f9eab34020aa16b,4674
Run8,1205-2,78bc87be1cb86ffd6ebb028518571db3bade8e4c,14438
Run8,1205-2,7de221449042e1da583f638bbc7dd6e0a353c851,868
Run8,1205-2,92073b79f7500b6a0c4f11cfb7a25611faeef5c9,67
Run8,1205-2,9c9a29499030c39f474ca37c50e7132f298e9958,1405
Run8,1205-2,b78edca048766f88d5bab588ba84246211283e0c,10218
Run8,1205-2,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,16988
Run8,1205-2,d0fbe17ea13614c2d8fa9717a3f66f284dea1663,586
Run8,1205-2,d16946209d740efffdc258091dfdb82a577921e8,64
Run8,1205-2,d4c898ac6636a7fe461f61d03cabc6ccf9e4c658,170
Run8,1205-2,f32387893f264c4716f31dd567c4af90ea179b21,66
Run8,1205-2,f41952bdcfcffb4e77ecfa64cb61e61c9ba3405c,253
Run8,1205-3,145a9e9883c318c2f3d6b6af10436d1270f8e15b,78
Run8,1205-3,283c8023e0bc2e4eb1631a62884dbb375bdfdfa6,65
Run8,1205-3,394941fe61578579e0311cf90225a8cdce9c63c9,38
Run8,1205-3,42737cd65bab38b57ea8949256ab1dbc59f5d054,374
Run8,1205-3,78bc87be1cb86ffd6ebb028518571db3bade8e4c,192
Run8,1205-3,9c9a29499030c39f474ca37c50e7132f298e9958,215
Run8,1205-3,ac58ad8948dea28df39485960daf569b79bba9d0,94
Run8,1205-3,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,126
Run8,1205-3,dcd5c0624182972839c97ca4bb77e8fac0372896,200
Run8,1205-3,ddffdd8c09ab1baff6d03a500e0ab282711dc951,50
Run8,1205-4,2145ae5f00839a47361855c1d428cdba067f6391,388
Run8,1205-4,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,167
Run8,1205-4,26f208c38a1feec8beb3fbe6baf8fbf593cf4060,932
Run8,1205-4,308f3c293cb9c346a4a0de918a709b2101ff0c4c,600
Run8,1205-4,42737cd65bab38b57ea8949256ab1dbc59f5d054,8441
Run8,1205-4,554079aa6f82cfd59de801a905a7f4929767d95e,444
Run8,1205-4,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,7758
Run8,1205-4,b8586ef765e60ac8a0b7f68db0d9861b653283b7,183
Run8,1205-4,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7634
Run8,1205-4,c4ee75745770008012ecc3814ca720be5481acf0,26
Run8,1205-4,c5c9292b1299f44d8ef53d164ecf420695e5f686,19338
Run8,1205-4,ccdd58466ab78c57ac4e8c99513fad707cec86dc,1849
Run8,1205-4,cf701e3f8b7d68dbffc1a70e7954d727df521359,9
Run8,1205-4,d16946209d740efffdc258091dfdb82a577921e8,182
Run8,1205-4,eeb85df8e5655b2641801ab01d84c9501c16e3f9,166
Run8,1206-1,016017422aad96fb0e46701638f7197a9f953344,64
Run8,1206-1,28860ad64e931119c4f8c3be4f31ff601d1d7de5,22
Run8,1206-1,2c65357dba520df905803172280afcbeb4e0a622,854
Run8,1206-1,34246f8f731dbafca1b5378bee963ab2c1c3332e,1827
Run8,1206-1,394941fe61578579e0311cf90225a8cdce9c63c9,1134
Run8,1206-1,42366df058a8f7eab68e85b62dda589fc32231a6,40
Run8,1206-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,16
Run8,1206-1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,159
Run8,1206-1,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,80
Run8,1206-1,5af404705630e44509109eefa4b9839242d2db0f,145
Run8,1206-1,5c8b2646b30d2926b3c2243be8aeaa7d668ac099,3803
Run8,1206-1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,12759
Run8,1206-1,7818bdd7939aa411e9b402022f9eab34020aa16b,383
Run8,1206-1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,7162
Run8,1206-1,7de221449042e1da583f638bbc7dd6e0a353c851,1588
Run8,1206-1,9c9a29499030c39f474ca37c50e7132f298e9958,626
Run8,1206-1,9d0a4031b001c4efc23b1602f7d641823956cae0,720
Run8,1206-1,aa42fe76d9711fc739bb0ef1b7dabef0547c8886,1360
Run8,1206-1,b78edca048766f88d5bab588ba84246211283e0c,3059
Run8,1206-1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7414
Run8,1206-1,c5c9292b1299f44d8ef53d164ecf420695e5f686,356
Run8,1206-1,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,85
Run8,1206-1,db2b65dd77635828f6ba4e9845c212a57b37e7ef,2550
Run8,1206-1,e5ad584051204097fb24b33fa13ff1cb6b476c38,239
Run8,1206-1,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,435
Run8,1206-1,e71684194a2a061ff7daa95baf0472a01cda855b,543
Run8,1206-2,0a1342fce9716db896b4de646107ee46395e031a,158
Run8,1206-2,11ac46148851426ddbc5cb1a63609f4ab0ebddb8,52
Run8,1206-2,1c988c30fc95e24659285115bc464e6dba81a20f,38
Run8,1206-2,28860ad64e931119c4f8c3be4f31ff601d1d7de5,80
Run8,1206-2,394941fe61578579e0311cf90225a8cdce9c63c9,218
Run8,1206-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,42
Run8,1206-2,4af8ac70be20b876b0e1dacba89119b9cfc08152,4
Run8,1206-2,5486be477c807d68f92e58ad76d61af110948b17,25
Run8,1206-2,5af404705630e44509109eefa4b9839242d2db0f,597
Run8,1206-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,8281
Run8,1206-2,6678edd200c7ef87d4d1387be21474bbc13f93d1,87
Run8,1206-2,7818bdd7939aa411e9b402022f9eab34020aa16b,428
Run8,1206-2,78bc87be1cb86ffd6ebb028518571db3bade8e4c,660
Run8,1206-2,7de221449042e1da583f638bbc7dd6e0a353c851,1136
Run8,1206-2,856fc4442cb62390e0546c12aade3125e467c586,120
Run8,1206-2,8ca640535e1e64cc89c36269b71f9956513d79f7,319
Run8,1206-2,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,2199
Run8,1206-2,9c9a29499030c39f474ca37c50e7132f298e9958,1348
Run8,1206-2,a02bafd94fb2b347a675569b25ded6ee395bdca3,19
Run8,1206-2,aabd7e6a689836ba05bc360cd9aecacf70d0b1e9,729
Run8,1206-2,add0e3d8504c0e6ac7be635d9c5500ad6cc4ea64,7
Run8,1206-2,b351f44ceae5e3021d9a7001f1d910a78426a32c,344
Run8,1206-2,b4c17237bdd0a787dd54d02b043d337617dae807,718
Run8,1206-2,b78edca048766f88d5bab588ba84246211283e0c,1148
Run8,1206-2,bd2c9008e805e7c7e00b75a42efee305a23039c1,324
Run8,1206-2,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,9555
Run8,1206-2,c5c9292b1299f44d8ef53d164ecf420695e5f686,2696
Run8,1206-2,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,441
Run8,1206-2,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,54
Run8,1206-2,d661f8f447e8774603e13671a48f68bca4056e19,53
Run8,1206-2,db2b65dd77635828f6ba4e9845c212a57b37e7ef,422
Run8,1206-2,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,534
Run8,1206-2,e71684194a2a061ff7daa95baf0472a01cda855b,146
Run8,1206-2,f24e923466243dea18aade30cdbe520da3f7ec2d,164
Run8,1206-3,026d08365d0cb4f3434d802787b96a2758ee3bd1,306
Run8,1206-3,13f5ac298ddc48b66918dcf341a094c7a1fe8822,114
Run8,1206-3,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,183
Run8,1206-3,28860ad64e931119c4f8c3be4f31ff601d1d7de5,105
Run8,1206-3,34246f8f731dbafca1b5378bee963ab2c1c3332e,136
Run8,1206-3,394941fe61578579e0311cf90225a8cdce9c63c9,144
Run8,1206-3,3a6a037eecbd27a2f5ef4f35a267e4c7d5929118,13
Run8,1206-3,4f6992caeacd90c296c12177cfb24230f3753e0c,31
Run8,1206-3,5a4c97662de8e33289f50fd1672e655e97fe6395,45
Run8,1206-3,5c8b2646b30d2926b3c2243be8aeaa7d668ac099,997
Run8,1206-3,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5457
Run8,1206-3,6acee84f988106b59a0897c27336e163d3949631,340
Run8,1206-3,78bc87be1cb86ffd6ebb028518571db3bade8e4c,230
Run8,1206-3,7de221449042e1da583f638bbc7dd6e0a353c851,2555
Run8,1206-3,91877359cf894d50e3b67818d6bfe6834fac91cf,69
Run8,1206-3,96de85e3a599c75cbd95050f373ad338f8ae5a8c,216
Run8,1206-3,9760b5671e40d45779f4d7a73a623c050469efaf,124
Run8,1206-3,97fc73809230cb894babf4b9191efb69c780f051,348
Run8,1206-3,99556b5f607948be9fdc3921655d9da0939a58a6,113
Run8,1206-3,b34fdd7c9abe89d96a43e29d5017af0ae7b7dc58,168
Run8,1206-3,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4282
Run8,1206-3,c5c9292b1299f44d8ef53d164ecf420695e5f686,555
Run8,1206-3,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,38
Run8,1206-3,d661f8f447e8774603e13671a48f68bca4056e19,12
Run8,1206-3,db2b65dd77635828f6ba4e9845c212a57b37e7ef,1002
Run8,1206-3,e6077e7beeec25ffdc0aacb5c28b1070b8fefdde,70
Run8,1206-3,e71684194a2a061ff7daa95baf0472a01cda855b,21
Run8,1206-4,016017422aad96fb0e46701638f7197a9f953344,656
Run8,1206-4,1437cd7c75f0aeb794489953faec00bbcaf5fcb7,8197
Run8,1206-4,184fbff5d28505496096419db723d723d165def1,12
Run8,1206-4,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,42
Run8,1206-4,2c9cbb5f4c2a888d6d3f1680b86525f7df2a3a46,114
Run8,1206-4,2ea1581430cbbb4d02e45b9ad105c4e734ce0ddc,1
Run8,1206-4,42737cd65bab38b57ea8949256ab1dbc59f5d054,213
Run8,1206-4,5dd046e872a3d4a2d69e5d74a88f680516715f9f,32760
Run8,1206-4,62ce7bbbe957ec56ddcfbcfdd3c6ba8a8b2cc9fe,433
Run8,1206-4,8f6c14a860f7474a94b5bb962e879ddaea471443,14
Run8,1206-4,916f069c0fdcaab08c95fb6c2ea97d19880d215f,252
Run8,1206-4,a555cdac241ab9295af1909f909726e9f3e04cc4,299
Run8,1206-4,b81c8003e94528bc6966e417c5cf69a44265adad,366
Run8,1206-4,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,20070
Run8,1206-4,c074db011bb511d201f3b9fa7cfb12ca45b8d955,95
Run8,1206-4,d16946209d740efffdc258091dfdb82a577921e8,444
Run8,1206-4,d504e9a49fd80b249769dae3754268c74d93d7be,458
Run8,1206-4,e12897dbd0f320218ec4e35b9cad6b37fa54df3b,321
Run8,1207-1,145a9e9883c318c2f3d6b6af10436d1270f8e15b,1981
Run8,1207-1,1fef4e515ff533f88eec629fb393c1b4210f140c,200
Run8,1207-1,28860ad64e931119c4f8c3be4f31ff601d1d7de5,106
Run8,1207-1,2d5cf9b3445302fba70f7aae7258ab769cc3d1fe,4185
Run8,1207-1,394941fe61578579e0311cf90225a8cdce9c63c9,965
Run8,1207-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,1031
Run8,1207-1,4ef396bdbb466b39bfda503514be40f912fb2ad3,449
Run8,1207-1,5af404705630e44509109eefa4b9839242d2db0f,665
Run8,1207-1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5826
Run8,1207-1,6182b7a2c8d5783a533424537d9d5e0cd7ec7933,365
Run8,1207-1,760fc3cb05911cd49affeee1052ade0166c54bc9,1113
Run8,1207-1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,550
Run8,1207-1,7de221449042e1da583f638bbc7dd6e0a353c851,7368
Run8,1207-1,7fe37a24840dfedd7ed17f6b8fe97c48f155b31b,3027
Run8,1207-1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1664
Run8,1207-1,99556b5f607948be9fdc3921655d9da0939a58a6,1401
Run8,1207-1,9bf24760161672af7e59910bf42cc5036c83a1c0,805
Run8,1207-1,9bfc8673f3bea00b9682a4562234d365b5a42b6b,2826
Run8,1207-1,a87b4d75377fb37c6218e0c8da5c37773efea60a,36
Run8,1207-1,aef8e78e876c91cde3125e5316edfa7733f4d51b,981
Run8,1207-1,bd2c9008e805e7c7e00b75a42efee305a23039c1,184
Run8,1207-1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,10267
Run8,1207-1,c2c5504fad8054bb4b57e18ae24c1e5267345799,1256
Run8,1207-1,d16946209d740efffdc258091dfdb82a577921e8,86
Run8,1207-1,ddffdd8c09ab1baff6d03a500e0ab282711dc951,235
Run8,1207-1,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,128
Run8,1207-1,e71684194a2a061ff7daa95baf0472a01cda855b,489
Run8,1207-1,e903628796dd82cf7047448d98f7542c0ae1f89f,34
Run8,1207-2,145a9e9883c318c2f3d6b6af10436d1270f8e15b,791
Run8,1207-2,1938d4a5883ff579301a50cc9d6f211c7805d393,2
Run8,1207-2,28860ad64e931119c4f8c3be4f31ff601d1d7de5,62
Run8,1207-2,2dc8f8cc87ad7bb3e37d259a5f5b82877ada4628,508
Run8,1207-2,3326fd4bfd44013d771c09a49c4cc4e0391d9b40,115
Run8,1207-2,394941fe61578579e0311cf90225a8cdce9c63c9,430
Run8,1207-2,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,528
Run8,1207-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,272
Run8,1207-2,44679a2dfe62937fa58c4d41183516d7b6973a10,6
Run8,1207-2,5af404705630e44509109eefa4b9839242d2db0f,1016
Run8,1207-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4650
Run8,1207-2,63c3ed466140dcc7a2f2fc3abcfbd0457ba3e221,283
Run8,1207-2,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,40
Run8,1207-2,7d3b2fd17279d4feb95be4890d9953a3f167d752,1562
Run8,1207-2,7de221449042e1da583f638bbc7dd6e0a353c851,6519
Run8,1207-2,9bfc8673f3bea00b9682a4562234d365b5a42b6b,1192
Run8,1207-2,bd2c9008e805e7c7e00b75a42efee305a23039c1,1478
Run8,1207-2,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,5952
Run8,1207-2,c72f2406537ea87386f918cd18fcba7740c59614,659
Run8,1207-2,d1f112bb436a15107d6f8e0563ecceaa7bceecd0,121
Run8,1207-2,db2b65dd77635828f6ba4e9845c212a57b37e7ef,1862
Run8,1207-2,ddffdd8c09ab1baff6d03a500e0ab282711dc951,36
Run8,1207-2,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2
Run8,1207-2,e71684194a2a061ff7daa95baf0472a01cda855b,318
Run8,1207-2,feb1cf4f5bb47f7f246e340acaa8dd9a1a86463e,847
Run8,1208-1,2943980cbe73394ea0e5b1c0cd4394ae932bde63,250
Run8,1208-1,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,127
Run8,1208-1,305ce911885ee86e81e9f826aa2b920ddc3d1e66,270
Run8,1208-1,3453161f78a9b4af09c41650736b3db3fa9bb78c,123
Run8,1208-1,42737cd65bab38b57ea8949256ab1dbc59f5d054,1278
Run8,1208-1,513809ab1cf61a4bd12e379ac0ba6acc4eaf311d,233
Run8,1208-1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,10860
Run8,1208-1,7177804c7d6cdbbe5f0fca45d9027c5ea50390fc,129
Run8,1208-1,760fc3cb05911cd49affeee1052ade0166c54bc9,2167
Run8,1208-1,7de221449042e1da583f638bbc7dd6e0a353c851,4519
Run8,1208-1,87658dd9409bdd9939328f3524770c12a4f0affe,434
Run8,1208-1,8b58d2ac69e43394172ed0957cbd76496936f8cd,1252
Run8,1208-1,ae5821eab6657956bcec3839594f11fd37ea1461,190
Run8,1208-1,aefefc9a9a47d15d9494843d39348a785c71988e,321
Run8,1208-1,afc45349c2f81c0d94a2dfb86b447fcaf6261aa3,56
Run8,1208-1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6952
Run8,1208-1,c6b4f956d7c3188eafd0a6ea492af75af3b6421b,453
Run8,1208-1,ca1ee9857ce82b01b6c5f0a12950e4da57b64ec3,3210
Run8,1208-1,dffe9f4aca637850465b0a374333d9ca32ec8450,109
Run8,1208-1,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,679
Run8,1208-1,f1565bdad12daa27c10f267d489a6c70f172c10b,26835
Run8,1208-1,f6f839abb592520100d35f84ff6ee10afe5c30a0,73
Run8,1208-1,f7df17e5e15d800fa60267c2ac75d057fa3fd051,43
Run8,1208-1,f9c8e5b6bb3772a76afe013c2acce9ddf0e7bce9,235
Run8,1208-1,fb5a2eb16c3ced5aeb6b2d2fa73f62813db22733,43
Run8,1208-2,04d585d0063935be49b38ec162db5f7204873280,136
Run8,1208-2,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2746
Run8,1208-2,1c260ae9419e739591f74d225031df3ede0a3024,76
Run8,1208-2,1c988c30fc95e24659285115bc464e6dba81a20f,1354
Run8,1208-2,25b411cad3780c002e78c40f6ec4ea69f7472273,764
Run8,1208-2,34246f8f731dbafca1b5378bee963ab2c1c3332e,1642
Run8,1208-2,3b0beea61d92fad824748a88ec3eb0f57d9683f2,203
Run8,1208-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,2407
Run8,1208-2,446b456735e97a17c4855282aa985b9036840270,281
Run8,1208-2,448edc469c4a9b0558caa62dc83cd27552f6df3b,48
Run8,1208-2,511acdcf0dae173f618f8b978030acde204fdb35,22
Run8,1208-2,5dd046e872a3d4a2d69e5d74a88f680516715f9f,369
Run8,1208-2,74b798902f6b57b500e5bb2d7644716496871f45,524
Run8,1208-2,78bc87be1cb86ffd6ebb028518571db3bade8e4c,4050
Run8,1208-2,7de221449042e1da583f638bbc7dd6e0a353c851,3350
Run8,1208-2,93673a0e39d4efb5fc7e015147615e6644b3c8e0,980
Run8,1208-2,9c9a29499030c39f474ca37c50e7132f298e9958,701
Run8,1208-2,a4688ed22f8ba9f1cdd4423515eb6c94c9d652c3,271
Run8,1208-2,a56633c7f232a16251cd21f1215396817643b15c,4
Run8,1208-2,a789cbb6b3fec7133bbfc26686e7e0a8b312b71b,4
Run8,1208-2,a7b28ce4b92492574199251d141cc59961c97332,129
Run8,1208-2,aabd7e6a689836ba05bc360cd9aecacf70d0b1e9,6168
Run8,1208-2,ab6fb02944e868ddee5e16a82fbfc9732795d424,129
Run8,1208-2,b7460682cc8394fcc8d9d9668e2c8a1ee21c896a,156
Run8,1208-2,b7e9f820927e75125fe5f47bffb284c86bbff20c,58
Run8,1208-2,b8fb8f8f5ea57ee085f77ffe5f24dd8a86a7a570,2539
Run8,1208-2,bd2c9008e805e7c7e00b75a42efee305a23039c1,4283
Run8,1208-2,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,8200
Run8,1208-2,d4c2564ad51807f136409b0e5dee0584a4097398,37
Run8,1208-2,d661f8f447e8774603e13671a48f68bca4056e19,52
Run8,1208-2,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,8664
Run8,1208-2,e572c59170131969784e0b83bea63b8e4d73cfdc,123
Run8,1208-2,e71684194a2a061ff7daa95baf0472a01cda855b,1706
Run8,1208-2,f1565bdad12daa27c10f267d489a6c70f172c10b,5808
Run8,1219-1,0070f0cd89818adaa0d171e47dcc9a3a7ce41ae9,248
Run8,1219-1,00d7c13186d4ace18dfc3e66b7169ae910349eea,106
Run8,1219-1,02af6d88b05d4502ba0eae8d39ba0a6e73e5e538,1220
Run8,1219-1,0ba73c2890533aa5f83aa55e6f671501b8ba0a80,233
Run8,1219-1,27957660a97efa9a9104bb5329b3b2fd120cf083,2097
Run8,1219-1,326d4f2ffcc19f7490f7cea76512a1be78a47a62,445
Run8,1219-1,410034b1c4d2d1d19b9c77e198054c747075889a,903
Run8,1219-1,438d0e3934885d6d72a35f42df117b4ee205deeb,53396
Run8,1219-1,4e7bb8cee47d363d43d949348d713db75644a709,137
Run8,1219-1,54efdab6a83b527b6f2ec937655e5cc7e96941a5,862
Run8,1219-1,5a61614bfb940e17078b9665a9883d1b9b63a30f,385
Run8,1219-1,7384266213cfd09c382b584fea8c6fe3b80e9e93,460
Run8,1219-1,91403d33b3b48158a2a8e44ad33478187792548c,594
Run8,1219-1,9eac1c70840ff94d4f36805149e776642e20f5ac,391
Run8,1219-1,bc88c3a74a79990ba031947a043e38d8f28022ad,4959
Run8,1219-1,c8049f8ff74e387f0186c4a0403c77a9904680ec,50304
Run8,1219-1,c98d7a040be0f724ba808cc6a0cfe3f9611be356,62
Run8,1219-1,ca4316d1bda4e9af209ffafa2c351a1fd9bd511e,1865
Run8,1219-1,dbfc306796810189f8fd9b501ca5616bf1d30abd,1516
Run8,1219-1,dceae0a72cbab2cc24bfdf3603d16c2d73a799f1,525
Run8,1219-1,fe0b0e45817ffb36c62784af8ccff0dfc941f751,3899
Run8,1219-1,fe2d357d243b1b3f0037ec2ac688f652fe2b3cc5,587
Run8,1219-2,031d5a075f39657e2b7d9051457564f9ad2e9372,93
Run8,1219-2,0b1f0a79d8d03afb1cc26fb8c3556524b77e773d,333
Run8,1219-2,13f45e2160e4dc85544723066a08a05677b46577,2912
Run8,1219-2,24048811435fc581fa1447f148276e149a0feef2,298
Run8,1219-2,25afc9c2dd52d85e9c8f6f24fba49b1ea5a17f3d,1958
Run8,1219-2,27957660a97efa9a9104bb5329b3b2fd120cf083,41577
Run8,1219-2,2d442f68749f1c39fbe26f1259a9c45dc326add1,399
Run8,1219-2,3324b7ec73349e577a5c7b79d4ee94e8641f553c,165
Run8,1219-2,42737cd65bab38b57ea8949256ab1dbc59f5d054,27965
Run8,1219-2,47a2bf2df346335dc9598a608c7e93c78b4844ca,96
Run8,1219-2,4e4f1373665046e2f083ce5811a1152a72692102,1453
Run8,1219-2,4edb45407a923803ce85621b5aed1150fe77de42,249
Run8,1219-2,58c1177cd0d5c9d978e1c8c3f3cf6a376134b940,50
Run8,1219-2,59cd812a7d58bbcf0b81ce17ac4db821f9eedba4,366
Run8,1219-2,5ad4fd24d8850eabe14f6a6b965020333dc13b7b,4321
Run8,1219-2,5ff90962a0cd5644fd234cfb5c276577fc634814,80
Run8,1219-2,6141a30a35ab203d0f69b732132d42bc4b129883,463
