Hash,phylum,class,order,taxa
e3a474838630c21c881603d76db3f9356428833a,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
334273ca125a876b9c23d2a1d2c5b3efaafec885,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
526f612d753273939524933b65ef9a38d2369606,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
79731920302e2e44d9a158c99b986462ff3a62f4,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
e050ffaff436d950387e0e9cadc38ff0a3ca62e2,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
a1561792070c60ec7ffe54a4267cf73704f412a3,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
633035847a769d72dc0769c02886dc67b4fa8229,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
c4f4c3bdb7e052b07050800453af3c7ead47e8f4,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
f4888e52fbe096218e676c861a53bb130a1c8fa1,Chordata,Actinopteri,Perciformes,NA%NA%NA
e823a63dcfbe8e7fb5861daace2d66b97a8b8651,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c43d1d782dbba179158a87f092f1aae2e2eb25ee,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
c2dd74d668fd09d6d6b2e6227b5525d5dd904ce4,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
99c03d69a5f3db35d3e5304f6f901b50b7eb0744,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
abdadddc7dc38c679bfbe9d076a05ec70d2d8291,Chordata,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus
0ba6207a688f2de2f453e2ccf0541cf8953023bf,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
b65f51083365e888eb24bcac8076c5e76f6978e2,Chordata,Actinopteri,Perciformes,Liparidae%Liparis%NA
bbd8ab2bb012aaa62fff149a7b95290db477c9dd,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
a8f55ee5cb7a9206ea2f9223ea2f63a60e068734,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
765327d413add00e6fab44fa79d8199987571c1c,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
b9d9e3aba11e40a4b62f8e621f5922dcdb874fc3,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
8d3815ef856a857d6f499ba7ba4bd326958d2567,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
a5e1e954a178e1dbad4ed8b820fd25ad5b2bd9a7,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
3508e98fdbff409a2bd5b4562d8e0680d2531b33,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
e562e2075ee0049d795beb985d3dbe7780624ccc,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
fd91120272f5fa9399d9e6ac9302c0dd7aa69dd7,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
cd10b562ea3ca1f8aa5c1d97c590df6c2b50f277,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
d54e194b9fe1fe63e396f9d82d2807344019ad8a,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
95f65dd148754a75d1dc366009019d1cb045d654,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
5a37b901b164a3fbb85101c3654fa8a27352defb,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
1a667a48bfb054d6aafa25fa070eaca590717274,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
a29b426ec23e31add92d5645bf278d6f2fa5a08b,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
9c5f2665f76b8ca823ee10016f528e110c559862,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
ea2a633ad864973af70f9bb7804d1fb538641df0,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
3a9dce7f4b0d2e995f1abc7593bbea90a5b30e68,Chordata,Actinopteri,Perciformes,Hexagrammidae%Hexagrammos%Hexagrammos decagrammus
c3c52ad1833d12e9a12f6af3e3fc9138cb6ea74f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
83c8dc47c33ceaacb91de1b49df0bfb95d10df24,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
1fb60bb64e14396049694612b3b7132b11ea203a,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
572ee539e0d5301514130f837ef59e04e7b8a22c,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
a92b3a67fd12ffc687ec9482f2aa3969221ed01e,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
3036257190c00ea20c1d55aa36193ae3671c9d42,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
988e1c24de52d0fa7cdefdbc015f053a32f2f3cc,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%NA
9b1ff938197bd09d43a6e2b76a774d5853a7650c,Chordata,Actinopteri,Stomiiformes,Stomiidae%Tactostoma%Tactostoma macropus
a2c0064d15d4f6fe4f7c479c7e4413671305b513,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
a00ae3f41230fafe53b02aeb9e185ddd8ce77743,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
3043f51517250c1d9789dfb27b95b0194e978b4b,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
c69f395672ebc4e92b7295b655bc586933a1aa37,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
6cc901f3861cfc54cb7474a092a638dbecb930ea,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
724eb69394da63a3e2d875a5750e0b5338f2710c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
47a44863c39e8a8093070080ee4aace993fca282,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
da420c4e9531c86082ad66a00796ba1c5abd3274,Chordata,Actinopteri,Perciformes,NA%NA%NA
efa86d4f2e3d79c5e0a60e6fe8f18ae053844042,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
1d78872f96e51b33bea13ea3da8c75b411ba2e19,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
1da8a3c6253d9ca0649be81a3236aa87f7b9f9da,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
ce2c3ad9708ab0b3d049d11bb756ee49ea077452,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
3a3bcfe0ec4681a487ab5f1b2ef5adf199a7a31c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
0d5f542cf552173a77bfef9a7d66f41fc77a048c,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ccba8afad1603c142ae6fd0e2cbe9f6fe96a4e69,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
cbe682f2f380c2ff722b154636e126bf6b3a84fc,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
ebaad8f34049affa514c5ecaceafca1c9d7f1093,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
95737cf50ef6072622a5537a76bb1363973e41f6,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
ff15f82c0a3fd62c2de236bb38c315ce19f2aa6f,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
6c95bc83a3f4cbfb19b1373634ef41e9544da8a7,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
6ccbbf2b3ce60ec350ca9889746f894279f0f5c9,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
5af9724ab5920bfef93de29f619f5f811f8db478,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
5d504e3c9227054ce79b6e4aa3596fec9b6e370d,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
831459fa0a038f91be07bef3c18b01df2c8c5228,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
ebcd55fdee4860933340e1e8063fbc675a955e39,Chordata,Actinopteri,Tetraodontiformes,Molidae%Mola%Mola mola
d0e09be0ace184813ad598e3ea6ed2dd2a97fdff,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
0988caa2e127647718b44d099e922261bc0b6df7,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%Sebastes entomelas
0bbfaef1020e1f81f2a312de8839820d11a48ea7,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
d179aa2216bc54eb18a3c5d405830803850ef375,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
2d266db87b8cfbc5c32dfcdd7c0e36f077c7336d,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
420d4a67c7ed87b84054746c61642feab3c1fdc2,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
04654de91b8cf17101219cbca04d8bf5f06e6b3f,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1cc176beab43671b2589563e9c7e33f1b5221ca9,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
0a542d7460e806ae4ca464e415bcfb52a86540e0,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
bd0bbc38cf416b4b735302e5edcf455cfac3cd09,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
72c7a23d0f966807abf9915688212a9c071307ea,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
de1dcb681584fc08acc22771d7ace9380b64b0ac,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
a1d17b73970bec371bf061ba6efcb53ee4edf662,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a30adb919c44cffcf1a7d477e44125210b257e0a,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
2b3a22a76697e44cc724e563d93bab28feec378e,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
a239fea8101a8b4c006b0283024561201e021dc7,Chordata,Chondrichthyes,Rajiformes,Rajidae%Raja%Raja rhina
f8b9a1f0095aead0d2a967c3dc30733c7236ee2a,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
3d1e4f7434c26f2f7f653c3508ca1475849e5c61,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
50f711b8685fc40972423202f4d8715eca05e27b,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
17b87c86f74ecc68149b1dd7c6bd63a4748829e1,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
f814d62346fdfad02916365f1b84bc7142907363,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1eb42d1d04db5737e6884156d8b8ad5e1fd11d5f,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
bfe84d15c58f1cbfbc69c7a2dc057f6ed7ea08a3,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
e175c6f9be6dd0400fc22f51c935de26668df0e4,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
66aeef7f73978265be0e3f788589cb100984c9d1,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
e7b571d463084275efa6eff6c2f53d8e231a6d37,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
9f10a6dff162a3fc3fc08b683a2e6c0735916e24,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
fe59b47a6457222b9aed1ff33e94f5085c77c4bf,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
4b08f29c47d224e55f069ddd1494da955a9a6404,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
3fb2a5fa32f21a500b80f760b57e244e0cca6f93,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
12e3a2edcd2993a15b93485ab8c102bb0bacdc58,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
3b3019c982dacd470ca1488d4222a59e22b4a308,Chordata,Actinopteri,Perciformes,Zoarcidae%NA%NA
78f4d735c00b6fcaf69d65a3d1840e65281463af,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
512d74080a9dfe0da701db657342ee5cc4f549b0,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
89e628aea01e55baf503f9eaf35c52dad8b2994c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
2aac1209f2a2c594483f8a9a5d8212eb26743368,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
408ffee6b64bee8c53e7688aaaff6b5c3c767e97,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
addb9901288aca9e879e2f41cf3a565ff72f9429,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
9ad11df82b00aefad3ba0646e97c54c897612449,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
d577805aabc7eb8688c5642c74e2dad2df0a801a,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
49d29cd7e5f68e967bc55d9cba83912ae732f185,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
8ecfbb8103efc5437b6520e31e04583444127189,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
82f4d36f6aa887682b2d13084fdfb9bca3e7a53c,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus keta
086e25939e49662bb9953f5b361be4ebe9ecbc84,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
a50c17d1d45734728bf6c28cb51c37937e65912f,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
4503360ef1b68ded01383e0f02f8a9882f3296e0,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
1c6b1b5bb7095daeeebb158cc235490d31115eb4,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d50c86f67c10e76d74393681b219c0a833b1b124,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
125f7997e39b49c2f106e55407a1059c538e1f0a,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus tshawytscha
e2aac13ea9aa7405959af13bd922e2ca786c89ec,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
8b5d8b734788d0e575300b01e11a33c63791387e,Chordata,Actinopteri,Osmeriformes,Osmeridae%Hypomesus%Hypomesus pretiosus
e3d5202d41fcf729b98219d287e1c66096d05ec1,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
6d636b5c21243bb8520373fd8ba03e72797d18ec,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
06c6275b65173ebd0a254c84a292be8fbd41b415,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c898a40e00078d05db751fbcbfa7c97bf469383b,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%NA
68d0dd37ebed8ce912d8915c1fc568070ebe9304,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
9cacdb4c3311ec36a05cacdcce37d4eb611e3a9d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
86ccc2a4cf8a95cf9d686a0df7ff5471729e51d7,Chordata,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA
4b6402cbbe2f1ddc68942e05405277b10c4375f8,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
f7e273df2d8469d701275fb06c3f9d3bb799dc70,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
9f3e7536b02d42fb5480ec606d6e71d055fb85cd,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
fd500e10f18a7f146759a4df15aa730d6fdfa6bc,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
0b4bf79dfcb6594e8d778d40e6b9504574cba828,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
c37d2a6f4d31f8738cd9a620c86a1501821fda4f,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
40bf6998a006431e321570aa38dfb1a1185b925b,Chordata,Actinopteri,Cichliformes,Cichlidae%Oreochromis%NA
b1d7bb48d14abd7fd1bf9ba5b6a9852a8e667614,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
d73dc6573a6ce00fb8d7c346dd3e91c764b95966,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
772e05eb6857a86fb5083fa7dc9bb6184bbbbd27,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
3b63cc7016a4b8374f33d8a97c4bc2a3df54ef49,Chordata,Chondrichthyes,Squaliformes,Squalidae%Squalus%Squalus acanthias
066c96bb7c9536cd49dd528139879b67a40349c2,Chordata,Actinopteri,Salmoniformes,Salmonidae%Oncorhynchus%Oncorhynchus gorbuscha
9f87798d15932f5050370459d0abc9ba2c5becc8,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
0e883e316811e97a2c01998e3f0fe287f1c79848,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
dd658b5becf261561fdbb0b76fb8289c0505ea40,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
eacc2c0c52798ec2960e0e8309428af7a64fadcf,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
4861069be12d81653beb908691075c001f1468ad,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
c66456e0eb8e0da9a43d3d7dce73d6bc92ef5459,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
d4de0e52241dd03a1abfae696aa90da3da739471,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
65bab3026880383bf77197bab51698422529f58e,Chordata,Actinopteri,Perciformes,Anoplopomatidae%Anoplopoma%Anoplopoma fimbria
5b7f37adc7107a48b8b331ba3aa6d2589215b829,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
88368243d126d872979fccd3fe02078cb700245e,Chordata,Chondrichthyes,Lamniformes,Alopiidae%Lamna%NA
15b57bd353089eb1cd1a26441e2f9bf3d9101d46,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
27fc5461d5cabf24f66ac48dd2e9370be6f328d2,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
eb47c13f33c7da5b4f150f9501c3ac6228432914,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
83609142400cd1c392b415708f98ae7ae552338b,Chordata,Actinopteri,Perciformes,Cottidae%Radulinus%Radulinus asprellus
400463596594a54c9b81c1c211f2db9eca38d054,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
d5510acf2643c779f73a9be7dd9138ce5f5df11e,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae%NA%NA
fe58151067a50df0bff69c184cc2fde9b8facb14,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
d50087bce623e9a56807454144cf8baa264fbe2e,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
5d795ddfcd9e86ee177fa49754913628210d0883,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
97913f949e783dbb40bd4988f56d44560f15f631,Chordata,Actinopteri,Gadiformes,Gadidae%NA%NA
34a845005c6d13d4b44873c5745771f3a0de331c,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
7f53154cc0f2ead2ceb3a150afee07c8bdc53b7d,Chordata,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira
0f740b1473a415bd41042529be620050c89fac51,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
18445426f27b4fc1029ed23843208d885e39dfd4,Chordata,Actinopteri,Argentiniformes,Bathylagidae%Lipolagus%Lipolagus ochotensis
25ea7fec41ff6f61e588d2a26f31b0a6810d25e5,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
8ca7aaee484670461fcf2bad8c3509d62f6e9b51,Chordata,Actinopteri,Osmeriformes,Osmeridae%Spirinchus%Spirinchus starksi
2066423e78c09c3fdda9e069bb60179a716275bf,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
a897d50c598a32186acb61ff88f92298a55bbac8,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
c7fcf819d4947dcf3c163e4bee7d8e5b773ca8be,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
fa7c76acc382a1dc2f55a34b4e62db1cf9cb49fc,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
678fee46f458c56b3c10e1dcf7bd0ee7e746ca66,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
fe6d9f8c9c60c5d2c3f1bcc08f95aacb2c216e01,Chordata,Actinopteri,Argentiniformes,Bathylagidae%NA%NA
ea1c2de2ee2da3e18781a28d794b98106a95acab,Chordata,Chondrichthyes,Rajiformes,Rajidae%NA%NA
37a7b073724b7ead2cc64981ef18ad5d35323054,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%Citharichthys stigmaeus
b858e6c72e890d3beb2a3d54ce7ce70c25abdc54,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
12f04bfc56ceca1c1f2a0f171dd0f3e9e8d59e34,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
d36f92010e187ea6318a3b12d8292af2757b8866,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
34356a2a353b0118fdffeb1614bf527eda773cfd,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Lyopsetta%Lyopsetta exilis
84701c96cccf74d0c28901cd533649fdbceb081f,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
3d90b1cfac3eb9d977ffb3db33f4d57351c183f0,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
8784ae5555ea6b496f2957fa434c0a74b96f3883,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
7b4bc607fbd5f95fd37aeedd071cac14dec017ef,Chordata,Actinopteri,Perciformes,Sebastidae%Sebastes%NA
537f596d808ec253d065a1a110496ec556847f60,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
6e8fb1a55315357218461a75fd467077cee50f6b,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
42daad386cbab941117d1dc82bb96684e1255cbd,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
6658dcd14998304cf8125fc09fa6e05aa71c4347,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
ecf7406f4ed209d882644dcb7d87d557460ec48a,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
453549012aedd086d294d59910952bab363070c0,Chordata,Actinopteri,Perciformes,Hexagrammidae%Hexagrammos%Hexagrammos decagrammus
4e80f363d19aebedda3bbb8924bcf353b1dcb6ef,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
e2bfbd29599c7653df1b56075225baa4352e8175,Chordata,Actinopteri,Scombriformes,Scombridae%Scomber%NA
acf8a42a385e30f7d901d14df92e5129ed734316,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
516cb816ca38df0e13977012af365ef089c95567,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%Eopsetta%Eopsetta jordani
9f80c98ec8ae76f91f79cf91cd80a38910f53623,Chordata,Actinopteri,Myctophiformes,Myctophidae%Stenobrachius%NA
e11db72003e655fd6160131a7a7bfd326541feff,Chordata,Actinopteri,Argentiniformes,Microstomatidae%NA%NA
ca26d5f54f738a907e0e5e2006186e3d76a3fca0,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae%NA%NA
50caf99b71bc485fe0de67a00acf06529f9b41b1,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
461212c4256c249925071d92ca3a9dc0b837e4ae,Chordata,Actinopteri,Beloniformes,Belonidae%Cololabis%Cololabis saira
f3c13862cb528ba3b2affdc79e4b9e4dd8a48828,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
fb703fe54715653dea011a15703f57dfb56d78ce,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
5bee3f1d80225ccfdb285031fef44d3b30ddf25b,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
1dee26063427dd558a2bb41457e47e701c10e6ca,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
d1226cd0b45d983e542348611c750355f9ba2464,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
8ac9650aa93edade9e4425761082e2a92df2377f,Chordata,Actinopteri,Scombriformes,Centrolophidae%Icichthys%Icichthys lockingtoni
e1015345023fb166a18ff1d74e2ec65385b43941,Chordata,Actinopteri,"NA",NA%NA%NA
4b97571280d9ae73f6f89a65996d4b831c318174,Chordata,Actinopteri,Myctophiformes,Myctophidae%Diaphus%Diaphus theta
e6f7ff8fbb3a12e7504ce5c30e08567cbaf45b5b,Chordata,Actinopteri,Carangiformes,Carangidae%Trachurus%NA
39f9c057f85bcad22c7e8adcd59ad4faed25524e,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
9ced4000235cf2ca96435497c70f9d361db1a9ce,Chordata,Actinopteri,Clupeiformes,Clupeidae%Sardinops%Sardinops sagax
6ec48ccd308868128aa82e3a23f4062cdc504e8d,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae%Citharichthys%NA
d4d330ad0c28f4db0d1d53828d9070036fa43d19,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
fba2cec814708092c7d22bd25b562528c6acd371,Chordata,Actinopteri,Gadiformes,Merlucciidae%Merluccius%Merluccius productus
656de8283603bde781b5e7a3c88b2dfccaf26887,Chordata,Actinopteri,Clupeiformes,Clupeidae%Clupea%Clupea pallasii
