Station ID,File name,UTCDate,UTCTime,Latitude,Longitude
x57_1500,127.hdr,8/6/21,8:39:49,43.77666667,-125.1285
x57_500.2,128.hdr,8/6/21,9:49:37,43.77816667,-124.9828333
x57_500.1,129.hdr,8/6/21,10:57:42,43.77816667,-124.862
x59_50,130.hdr,8/7/21,5:12:58,44.10766667,-124.1991667
x59_150,131.hdr,8/7/21,8:27:11,44.1085,-124.9028333
x59_300,132.hdr,8/7/21,9:05:45,44.1135,-124.9673333
x59_500,133.hdr,8/7/21,10:07:10,44.11216667,-124.9903333
x59_1500,134.hdr,8/7/21,11:30:10,44.113,-125.1303333
x61_1500,136.hdr,9/4/21,3:12:12,44.44583333,-125.2501667
x61_500.12,137.hdr,9/4/21,4:52:28,44.447,-125.0855
x61_500,138.hdr,9/4/21,6:35:10,44.4435,-124.9168333
x61_300,139.hdr,9/4/21,7:56:16,44.44583333,-124.7768333
x61_150,140.hdr,9/4/21,8:43:05,44.44616667,-124.7375
x61_50,141.hdr,9/4/21,11:33:25,44.4455,-124.1705
x60_RF1,142.hdr,9/5/21,4:03:57,44.275,-124.8475
x60_RF2,143.hdr,9/5/21,4:54:21,44.27766667,-124.8951667
x60_method1,144.hdr,9/5/21,5:55:01,44.27783333,-124.9201667
x60_method2,145.hdr,9/5/21,7:05:33,44.27766667,-124.9173333
x63_500,146.hdr,9/6/21,5:19:55,44.782,-124.8556667
x63_500.1,147.hdr,9/6/21,6:41:37,44.777,-124.9726667
x63_1500,148.hdr,9/6/21,8:52:01,44.77816667,-125.2925
x63_300,149.hdr,9/7/21,3:43:43,44.77583333,-124.6113333
x63_150,150.hdr,9/7/21,5:17:09,44.77516667,-124.455
x63_50,151.hdr,9/7/21,7:22:19,44.778,-124.1185
x65_50,152.hdr,9/8/21,6:01:12,45.11066667,-124.0456667
x65_150,153.hdr,9/8/21,7:11:20,45.10966667,-124.225
x65_300,154.hdr,9/8/21,8:16:27,45.10916667,-124.3746667
x65_500,155.hdr,9/8/21,10:34:58,45.11033333,-124.7716667
x65_1500,156.hdr,9/9/21,5:48:32,45.11166667,-125.0758333
x65_500.2,157.hdr,9/9/21,7:01:27,45.1105,-125.0075
x65_500.1,158.hdr,9/9/21,8:19:19,45.1125,-124.8903333
x67_50,159.hdr,9/10/21,5:17:50,45.44533333,-124.0308333
x67_150,160.hdr,9/10/21,6:35:34,45.443,-124.226
