Date UTC,Tube #,CTD cast,Niskin,depth,comments,extraction,comments,qubit (ng/ul),water filtered (L),elution (ul),Fluor,Zymo columns
7/25/2019,906,55-5,7,100,ST,,,,2.5,,0.00291,
7/25/2019,907,55-5,8,100,ST,,,,2.5,,0.00291,
7/25/2019,908,55-5,9,50,ST,,,,2.5,,1.15238,
7/25/2019,909,55-5,10,50,ST,,,,2.5,,1.15238,
7/25/2019,910,55-5,sfc,sfc,,,,,2.5,,0.46995,
7/25/2019,911,55-5,sfc,sfc,,,,,2.5,,0.46995,
7/25/2019,912,55-4,1,500,,,,,2.5,,0.0054,
7/25/2019,913,55-4,2,500,,,,,2.5,,0.0054,
7/25/2019,914,55-4,3,300,,,,,2.5,,9.12E-04,
7/25/2019,915,55-4,4,300,,,,,2.5,,9.12E-04,
7/25/2019,916,55-4,5,150,,,,,2.5,,0.0069,
7/25/2019,917,55-4,6,150,,,,,2.5,,0.0069,
7/25/2019,918,55-4,7,100,ST,,,,2.5,,-0.019,
7/25/2019,919,55-4,8,100,ST,,,,2.5,,-0.019,
7/25/2019,920,55-4,9,50,ST,,,,2.5,,0.48815,
7/25/2019,921,55-4,10,50,ST,,,,2.5,,0.48815,
7/25/2019,922,55-4,sfc,sfc,,,,,2.5,,2.21432,
7/25/2019,923,55-4,sfc,sfc,,,,,2.5,,2.21432,
7/25/2019,924,55-3,1,248,,,,,2.5,,0.01344,
7/25/2019,925,55-3,2,248,,,,,2.5,,0.01344,
7/25/2019,926,55-3,3,150,,,,,2.5,,0.00441,
7/25/2019,927,55-3,4,150,,,,,2.5,,0.00441,
7/25/2019,928,55-3,5,100,,,,,2.5,,-0.0064,
7/25/2019,929,55-3,6,100,ST,,,,2.5,,-0.0064,
7/25/2019,930,55-3,7,50,ST,,,,2.5,,0.17296,
7/25/2019,931,55-3,8,50,ST,,,,2.5,,0.17296,
7/25/2019,932,55-3,sfc,sfc,took longer than other sfc samples,,,,2.5,,1.47453,
7/25/2019,933,55-3,sfc,sfc,took longer than other sfc samples,,,,2.5,,1.47453,
7/25/2019,934,55-2,1,136,,,,,2.5,,0.02892,
7/25/2019,935,55-2,2,136,"Niskin may not have been completely sealed, started pouring even when pressure wasn't released",,,,2.5,,0.02892,
7/25/2019,936,55-2,3,100,"Niskin may not have been completely sealed, started pouring even when pressure wasn't released",,,,2.5,,0.01184,
7/25/2019,937,55-2,4,100,,,,,2.5,,0.01184,
7/25/2019,938,55-2,5,50,,,,,2.5,,0.00317,
7/25/2019,939,55-2,6,50,,,,,2.5,,0.00317,
7/25/2019,940,55-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,1.40514,
7/25/2019,941,55-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,1.40514,
7/25/2019,942,55-1,1,40,,,,,2.5,,0.15147,
7/25/2019,943,55-1,2,40,,,,,2.5,,0.15147,
7/25/2019,944,55-1,3,25,,,,,2.5,,0.21057,
7/25/2019,945,55-1,4,25,,,,,2.5,,0.21057,
7/25/2019,946,55-1,sfc,sfc,,,,,2.5,,2.68382,
7/25/2019,947,55-1,sfc,sfc,,,,,2.5,,2.68382,
7/26/2019,948,-,-,-,"Evap DI water, ~2L",,,,2.5,,,
7/26/2019,949,58-1,1,50,,,,,2.5,,0.10465,
7/26/2019,950,58-1,2,50,,,,,2.5,,0.10465,
7/26/2019,951,58-1,3,25,Tissue bits? From side hose?,,,,2.5,,0.26876,
7/26/2019,952,58-1,4,25,ST; Tissue bits? From side hose?,,,,2.5,,0.26876,
7/26/2019,953,58-1,sfc,sfc,,,,,2.5,,2.02243,
7/26/2019,954,58-1,sfc,sfc,,,,,2.5,,2.02243,
7/26/2019,955,-,-,-,Lab DI water,,,,2.5,,,
7/26/2019,956,58-2,3,150,,,,,2.5,,5.41E-04,
7/26/2019,957,58-2,4,150,,,,,2.5,,5.41E-04,
7/26/2019,958,58-2,5,100,,,,,2.5,,0.00165,
7/26/2019,959,58-2,6,100,,,,,2.5,,0.00165,
7/26/2019,960,58-2,7,50,ST,,,,2.5,,0.12852,
7/26/2019,961,58-2,8,50,ST,,,,2.5,,0.12852,
7/26/2019,962,58-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,9.50508,
7/26/2019,963,58-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,9.50508,
7/26/2019,964,58-5,1,500,,,,,2.5,,0.00255,
7/26/2019,965,58-5,2,500,,,,,2.5,,0.00255,
7/26/2019,966,58-5,3,300,,,,,2.5,,-0.0027,
7/26/2019,967,58-5,4,300,,,,,2.5,,-0.0027,
7/26/2019,968,58-5,5,150,,,,,2.5,,-0.016,
7/26/2019,969,58-5,6,150,ST,,,,2.5,,-0.016,
7/26/2019,970,58-5,7,100,ST,,,,2.5,,-0.0217,
7/26/2019,971,58-5,8,100,ST,,,,2.5,,-0.0217,
7/26/2019,972,58-5,9,50,ST,,,,2.5,,0.21317,
7/26/2019,973,58-5,10,50,ST,,,,2.5,,0.21317,
7/26/2019,974,58-5,sfc,sfc,,,,,2.5,,5.13444,
7/26/2019,975,58-5,sfc,sfc,,,,,2.5,,5.13444,
7/27/2019,976,-,-,-,"Evap DI water, ~2L",11/07/2019,,,2.5,100,,
7/27/2019,977,60-4,1,500,,,,,2.5,,0.00346,
7/27/2019,978,60-4,2,500,,,,,2.5,,0.00346,
7/27/2019,979,60-4,3,300,,,,,2.5,,-0.0077,
7/27/2019,980,60-4,4,300,,,,,2.5,,-0.0077,
7/27/2019,981,60-4,5,150,,,,,2.5,,-0.0145,
7/27/2019,982,60-4,6,150,,,,,2.5,,-0.0145,
7/27/2019,983,60-4,7,100,ST,,,,2.5,,0.11525,
7/27/2019,984,60-4,8,100,ST,,,,2.5,,0.11525,
7/27/2019,985,60-4,9,50,ST,11/07/2019,,,2.5,100,2.00403,
7/27/2019,986,60-4,10,50,ST,11/07/2019,,,2.5,100,2.00403,
7/27/2019,987,60-4,sfc,sfc,,11/07/2019,,,2.5,100,0.20928,
7/27/2019,988,60-4,sfc,sfc,,11/07/2019,,,2.5,100,0.20928,
7/27/2019,989,60-3,3,100,,,,,2.5,,-0.0072,
7/27/2019,990,60-3,4,100,,,,,2.5,,-0.0072,
7/27/2019,991,60-3,5,50,,,,,2.5,,0.29574,
7/27/2019,992,60-3,6,50,ST,,,,2.5,,0.29574,
7/27/2019,993,60-3,sfc,sfc,,,,,2.5,,0.393,
7/27/2019,994,60-3,sfc,sfc,,,,,2.5,,0.393,
7/27/2019,995,60-2,1,86,,,,,2.5,,0.01925,
7/27/2019,996,60-2,2,86,,,,,2.5,,0.01925,
7/27/2019,997,60-2,3,50,ST,11/07/2019,,,2.5,100,0.05277,
7/27/2019,998,60-2,4,50,ST,11/07/2019,,,2.5,100,0.05277,
7/27/2019,999,60-2,sfc,sfc,,11/07/2019,,,2.5,100,13.3382,
7/27/2019,1000,60-2,sfc,sfc,,11/07/2019,,,2.5,100,13.3382,
7/27/2019,1001,60-1,1,60,,,,,2.5,,0.07526,
7/27/2019,1002,60-1,2,60,,,,,2.5,,0.07526,
7/27/2019,1003,60-1,3,50,,11/07/2019,,,2.5,100,0.0369,
7/27/2019,1004,60-1,4,50,ST,11/07/2019,,,2.5,100,0.0369,
7/27/2019,1005,60-1,5,25,ST,11/07/2019,,,2.5,100,0.13937,
7/27/2019,1006,60-1,6,25,ST,11/07/2019,,,2.5,100,0.13937,
7/27/2019,1007,60-1,sfc,sfc,took longer than other sfc samples,11/07/2019,,,2.5,100,11.8954,
7/27/2019,1008,60-1,sfc,sfc,took longer than other sfc samples,11/07/2019,,,2.5,100,11.8954,
7/28/2019,1009,-,-,-,"Evap DI water, ~2L",,,,2.5,,,
7/28/2019,1010,61-2,1,135,,,,,2.5,,8.28E-04,
7/28/2019,1011,61-2,2,135,,,,,2.5,,8.28E-04,
7/28/2019,1012,61-2,3,100,,,,,2.5,,-0.014,
7/28/2019,1013,61-2,4,100,,,,,2.5,,-0.014,
7/28/2019,1014,61-2,5,50,ST,,,,2.5,,0.24221,
7/28/2019,1015,61-2,6,50,ST,,,,2.5,,0.24221,
7/28/2019,1016,61-2,sfc,sfc,,,,,2.5,,5.88135,
7/28/2019,1017,61-2,sfc,sfc,,,,,2.5,,5.88135,
7/28/2019,1018,61-3,1,300,,,,,2.5,,0.00395,
7/28/2019,1019,61-3,2,300,,,,,2.5,,0.00395,
7/28/2019,1020,61-3,3,150,,,,,2.5,,-0.0126,
7/28/2019,1021,61-3,4,150,,,,,2.5,,-0.0126,
7/28/2019,1022,61-3,5,100,ST,,,,2.5,,-0.0154,
7/28/2019,1023,61-3,6,100,,,,,2.5,,-0.0154,
7/28/2019,1024,61-3,7,50,ST,,,,2.5,,0.21481,
7/28/2019,1025,61-3,8,50,ST,,,,2.5,,0.21481,
7/28/2019,1026,61-3,sfc,sfc,,,,,2.5,,0.46386,
7/28/2019,1027,61-3,sfc,sfc,,,,,2.5,,0.46386,
7/28/2019,1028,61-4,1,490,,,,,2.5,,0.00877,
7/28/2019,1029,61-4,2,490,,,,,2.5,,0.00877,
7/28/2019,1030,61-4,3,300,,,,,2.5,,-0.005,
7/28/2019,1031,61-4,4,300,,,,,2.5,,-0.005,
7/28/2019,1032,61-4,5,150,,,,,2.5,,-0.0114,
7/28/2019,1033,61-4,6,150,,,,,2.5,,-0.0114,
7/28/2019,1034,61-4,7,100,ST,,,,2.5,,-0.0055,
7/28/2019,1035,61-4,8,100,ST,,,,2.5,,-0.0055,
7/28/2019,1036,61-4,9,50,ST,,,,2.5,,0.29791,
7/28/2019,1037,61-4,10,50,ST,,,,2.5,,0.29791,
7/28/2019,1038,61-4,sfc,sfc,,,,,2.5,,0.47588,
7/28/2019,1039,61-4,sfc,sfc,,,,,2.5,,0.47588,
7/28/2019,1040,61-5,1,500,,,,,2.5,,0.00396,
7/28/2019,1041,61-5,2,500,,,,,2.5,,0.00396,
7/28/2019,1042,61-5,3,300,,,,,2.5,,-0.0056,
7/28/2019,1043,61-5,4,300,,,,,2.5,,-0.0056,
7/28/2019,1044,61-5,5,150,,,,,2.5,,-0.0125,
7/28/2019,1045,61-5,6,150,,,,,2.5,,-0.0125,
7/28/2019,1046,61-5,7,100,ST,,,,2.5,,-0.0235,
7/28/2019,1047,61-5,8,100,ST,,,,2.5,,-0.0235,
7/28/2019,1048,61-5,9,50,ST; paritally spilled as transporting so added more back in to the line,,,,2.5,,0.74687,
7/28/2019,1049,61-5,10,50,ST; paritally spilled as transporting so added more back in to the line,,,,2.5,,0.74687,
7/28/2019,1050,61-5,sfc,sfc,,,,,2.5,,0.29215,
7/28/2019,1051,61-5,sfc,sfc,,,,,2.5,,0.29215,
7/28/2019,1052,61-6,1,500,,,,,2.5,,0.00536,
7/28/2019,1053,61-6,2,500,,,,,2.5,,0.00536,
7/28/2019,1054,61-6,3,300,,,,,2.5,,-1.53E-04,
7/28/2019,1055,61-6,4,300,,,,,2.5,,-1.53E-04,
7/28/2019,1056,61-6,5,150,,,,,2.5,,-0.0133,
7/28/2019,1057,61-6,6,150,ST,,,,2.5,,-0.0133,
7/28/2019,1058,61-6,7,100,ST,,,,2.5,,-0.0211,
7/28/2019,1059,61-6,8,100,ST,,,,2.5,,-0.0211,
7/28/2019,1060,61-6,9,50,ST,,,,2.5,,0.47927,
7/28/2019,1061,61-6,10,50,ST,,,,2.5,,0.47927,
7/28/2019,1062,61-6,sfc,sfc,,,,,2.5,,0.19939,
7/28/2019,1063,61-6,sfc,sfc,,,,,2.5,,0.19939,
7/28/2019,1064,61-7,1,500,,,,,2.5,,-7.74E-04,
7/28/2019,1065,61-7,2,500,,,,,2.5,,-7.74E-04,
7/28/2019,1066,61-7,3,300,,,,,2.5,,-0.0091,
7/28/2019,1067,61-7,4,300,,,,,2.5,,-0.0091,
7/28/2019,1068,61-7,5,150,,,,,2.5,,-0.0193,
7/28/2019,1069,61-7,6,150,ST,,,,2.5,,-0.0193,
7/28/2019,1070,61-7,7,100,ST,,,,2.5,,0.03689,
7/28/2019,1071,61-7,8,100,ST,,,,2.5,,0.03689,
7/28/2019,1072,61-7,9,50,ST,,,,2.5,,0.56119,
7/28/2019,1073,61-7,10,50,ST,,,,2.5,,0.56119,
7/28/2019,1074,61-7,sfc,sfc,,,,,2.5,,0.15707,
7/28/2019,1075,61-7,sfc,sfc,,,,,2.5,,0.15707,
7/29/2019,1076,-,-,-,"Evap DI water, ~2L",,,,2.5,,,
7/29/2019,1077,65-7,1,500,Green and brown particulate matter on filter after filtering,,,,2.5,,0.00264,
7/29/2019,1078,65-7,2,500,,,,,2.5,,0.00264,
7/29/2019,1079,65-7,3,300,,,,,2.5,,-0.005,
7/29/2019,1080,65-7,4,300,,,,,2.5,,-0.005,
7/29/2019,1081,65-7,5,150,,,,,2.5,,-0.0217,
7/29/2019,1082,65-7,6,150,,,,,2.5,,-0.0217,
7/29/2019,1083,65-7,7,100,ST,,,,2.5,,0.24614,
7/29/2019,1084,65-7,8,100,ST,,,,2.5,,0.24614,
7/29/2019,1085,65-7,9,50,ST,,,,2.5,,0.38131,
7/29/2019,1086,65-7,10,50,ST,,,,2.5,,0.38131,
7/29/2019,1087,65-7,sfc,sfc,,,,,2.5,,1.0399,
7/29/2019,1088,65-7,sfc,sfc,,,,,2.5,,1.0399,
7/29/2019,1089,65-4,1,490,,,,,2.5,,-0.0024,
7/29/2019,1090,65-4,2,490,,,,,2.5,,-0.0024,
7/29/2019,1091,65-4,3,300,,,,,2.5,,-0.0035,
7/29/2019,1092,65-4,4,300,,,,,2.5,,-0.0035,
7/29/2019,1093,65-4,5,150,,,,,2.5,,-0.0233,
7/29/2019,1094,65-4,6,150,,,,,2.5,,-0.0233,
7/29/2019,1095,65-4,7,100,ST,,,,2.5,,0.00529,
7/29/2019,1096,65-4,8,100,ST,,,,2.5,,0.00529,
7/29/2019,1097,65-4,9,50,ST,,,,2.5,,0.65637,
7/29/2019,1098,65-4,10,50,ST,,,,2.5,,0.65637,
7/29/2019,1099,65-4,sfc,sfc,,,,,2.5,,0.47433,
7/29/2019,1100,65-4,sfc,sfc,,,,,2.5,,0.47433,
7/29/2019,1101,65-3,1,285,,,,,2.5,,-0.0022,
7/29/2019,1102,65-3,2,285,,,,,2.5,,-0.0022,
7/29/2019,1103,65-3,3,150,,,,,2.5,,-0.0178,
7/29/2019,1104,65-3,4,150,,,,,2.5,,-0.0178,
7/29/2019,1105,65-3,5,100,,,,,2.5,,-0.0214,
7/29/2019,1106,65-3,6,100,ST,,,,2.5,,-0.0214,
7/29/2019,1107,65-3,7,50,ST,,,,2.5,,0.15292,
7/29/2019,1108,65-3,8,50,ST,,,,2.5,,0.15292,
7/29/2019,1109,65-3,sfc,sfc,,,,,2.5,,0.70701,
7/29/2019,1110,65-3,sfc,sfc,,,,,2.5,,0.70701,
7/29/2019,1111,65-2,1,134,,,,,2.5,,0.009,
7/29/2019,1112,65-2,2,134,,,,,2.5,,0.009,
7/29/2019,1113,65-2,3,100,,,,,2.5,,-0.0154,
7/29/2019,1114,65-2,4,100,,,,,2.5,,-0.0154,
7/29/2019,1115,65-2,5,50,ST,,,,2.5,,0.01952,
7/29/2019,1116,65-2,6,50,ST,,,,2.5,,0.01952,
7/29/2019,1117,65-2,sfc,sfc,,,,,2.5,,1.17814,
7/29/2019,1118,65-2,sfc,sfc,,,,,2.5,,1.17814,
7/29/2019,1119,65-1,1,40,,,,,2.5,,0.06954,
7/29/2019,1120,65-1,2,40,,,,,2.5,,0.06954,
7/29/2019,1121,65-1,3,25,ST,,,,2.5,,0.01683,
7/29/2019,1122,65-1,4,25,ST,,,,2.5,,0.01683,
7/29/2019,1123,65-1,sfc,sfc,,,,,2.5,,15.3925,
7/29/2019,1124,65-1,sfc,sfc,,,,,2.5,,15.3925,
7/30/2019,1125,66-1,1,44,ST,,,,2.5,,1.85738,
7/30/2019,1126,66-1,2,44,,,,,2.5,,1.85738,
7/30/2019,1127,66-1,3,25,,,,,2.5,,6.1153,
7/30/2019,1128,66-1,4,25,,,,,2.5,,6.1153,
7/30/2019,1129,66-1,sfc,sfc,,,,,2.5,,6.11786,
7/30/2019,1130,66-1,sfc,sfc,,,,,2.5,,6.11786,
7/30/2019,1131,-,-,-,"Evap DI water, ~2L; Dropped filter on bench",,,,2.5,,,
7/30/2019,1132,66-2,1,300,,,,,2.5,,-0.0058,
7/30/2019,1133,66-2,2,300,,,,,2.5,,-0.0058,
7/30/2019,1134,66-2,3,150,,,,,2.5,,-0.0112,
7/30/2019,1135,66-2,4,150,,,,,2.5,,-0.0112,
7/30/2019,1136,66-2,5,100,ST,,,,2.5,,-0.0114,
7/30/2019,1137,66-2,6,100,ST,,,,2.5,,-0.0114,
7/30/2019,1138,66-2,7,50,ST,,,,2.5,,0.39938,
7/30/2019,1139,66-2,8,50,ST,,,,2.5,,0.39938,
7/30/2019,1140,66-2,sfc,sfc,,,,,2.5,,1.03957,
7/30/2019,1141,66-2,sfc,sfc,,,,,2.5,,1.03957,
7/30/2019,1142,-,-,-,"Evap DI water, ~2L",,,,2.5,,,
7/30/2019,1143,66-3,1,500,,,,,2.5,,0.003,
7/30/2019,1144,66-3,2,500,,,,,2.5,,0.003,
7/30/2019,1145,66-3,3,300,,,,,2.5,,-0.0082,
7/30/2019,1146,66-3,4,300,,,,,2.5,,-0.0082,
7/30/2019,1147,66-3,5,150,,,,,2.5,,-0.025,
7/30/2019,1148,66-3,6,150,,,,,2.5,,-0.025,
7/30/2019,1149,66-3,7,100,ST,,,,2.5,,0.16475,
7/30/2019,1150,66-3,8,100,ST,,,,2.5,,0.16475,
7/30/2019,1151,66-3,9,50,ST,,,,2.5,,1.19149,
7/30/2019,1152,66-3,10,50,ST,,,,2.5,,1.19149,
7/30/2019,1153,66-3,sfc,sfc,,,,,2.5,,0.46248,
7/30/2019,1154,66-3,sfc,sfc,,,,,2.5,,0.46248,
7/30/2019,1155,66-3.5,1,500,,,,,2.5,,-0.002,
7/30/2019,1156,66-3.5,2,500,,,,,2.5,,-0.002,
7/30/2019,1157,66-3.5,3,300,,,,,2.5,,-0.01,
7/30/2019,1158,66-3.5,4,300,,,,,2.5,,-0.01,
7/30/2019,1159,66-3.5,5,150,,,,,2.5,,-0.0144,
7/30/2019,1160,66-3.5,6,150,,,,,2.5,,-0.0144,
7/30/2019,1161,66-3.5,7,100,ST,,,,2.5,,0.24772,
7/30/2019,1162,66-3.5,8,100,ST,,,,2.5,,0.24772,
7/30/2019,1163,66-3.5,9,50,ST,,,,2.5,,0.74007,
7/30/2019,1164,66-3.5,10,50,ST,,,,2.5,,0.74007,
7/30/2019,1165,66-3.5,sfc,sfc,,,,,2.5,,0.32053,
7/30/2019,1166,66-3.5,sfc,sfc,,,,,2.5,,0.32053,
7/30/2019,1167,66-4,1,500,,,,,2.5,,0.00303,
7/30/2019,1168,66-4,2,500,,,,,2.5,,0.00303,
7/30/2019,1169,66-4,3,300,,,,,2.5,,-0.0052,
7/30/2019,1170,66-4,4,300,,,,,2.5,,-0.0052,
7/30/2019,1171,66-4,5,150,,,,,2.5,,-0.0244,
7/30/2019,1172,66-4,6,150,,,,,2.5,,-0.0244,
7/30/2019,1173,66-4,7,100,ST,,,,2.5,,0.3435,
7/30/2019,1174,66-4,8,100,ST,,,,2.5,,0.3435,
7/30/2019,1175,66-4,9,50,ST,,,,2.5,,0.62292,
7/30/2019,1176,66-4,10,50,ST,,,,2.5,,0.62292,
7/30/2019,1177,66-4,sfc,sfc,,,,,2.5,,0.42552,
7/30/2019,1178,66-4,sfc,sfc,,,,,2.5,,0.42552,
7/30/2019,1179,65-6,1,500,,,,,2.5,,-0.0039,
7/30/2019,1180,65-6,2,500,,,,,2.5,,-0.0039,
7/30/2019,1181,65-6,3,300,,,,,2.5,,-0.0056,
7/30/2019,1182,65-6,4,300,,,,,2.5,,-0.0056,
7/30/2019,1183,65-6,5,150,,,,,2.5,,-0.0271,
7/30/2019,1184,65-6,6,150,,,,,2.5,,-0.0271,
7/30/2019,1185,65-6,7,100,ST,,,,2.5,,0.08529,
7/30/2019,1186,65-6,8,100,ST,,,,2.5,,0.08529,
7/30/2019,1187,65-6,9,50,ST,,,,2.5,,0.4215,
7/30/2019,1188,65-6,10,50,ST,,,,2.5,,0.4215,
7/30/2019,1189,65-6,sfc,sfc,,,,,2.5,,0.76969,
7/30/2019,1190,65-6,sfc,sfc,,,,,2.5,,0.76969,
7/30/2019,1191,65-5,1,500,,,,,2.5,,-0.0018,
7/30/2019,1192,65-5,2,500,,,,,2.5,,-0.0018,
7/30/2019,1193,65-5,3,300,,,,,2.5,,-0.0061,
7/30/2019,1194,65-5,4,300,,,,,2.5,,-0.0061,
7/30/2019,1195,65-5,5,150,,,,,2.5,,-0.0247,
7/30/2019,1196,65-5,6,150,,,,,2.5,,-0.0247,
7/30/2019,1197,65-5,7,100,ST,,,,2.5,,0.04545,
7/30/2019,1198,65-5,8,100,ST,,,,2.5,,0.04545,
7/30/2019,1199,65-5,9,50,ST,,,,2.5,,0.90843,
7/30/2019,1200,65-5,10,50,ST,,,,2.5,,0.90843,
7/30/2019,1201,65-5,sfc,sfc,,,,,2.5,,0.69681,
7/30/2019,1202,65-5,sfc,sfc,,,,,2.5,,0.69681,
7/30/2019,1203,-,-,-,Lab DI water,11/12/2019,,,2.5,100,,
7/31/2019,1204,-,-,-,"Evap DI water, ~2L",11/12/2019,,,2.5,100,,
7/31/2019,1205,67-1,1,45,,11/12/2019,,,2.5,100,0.14665,
7/31/2019,1206,67-1,2,45,,11/12/2019,,,2.5,100,0.14665,
7/31/2019,1207,67-1,3,25,,11/12/2019,,,2.5,100,0.23598,
7/31/2019,1208,67-1,4,25,ST,11/12/2019,,,2.5,100,0.23598,
7/31/2019,1209,67-1,sfc,sfc,took longer than other sfc samples,11/12/2019,big pellet,,2.5,100,3.85373,
7/31/2019,1210,67-1,sfc,sfc,took longer than other sfc samples,11/12/2019,big pellet,,2.5,100,3.85373,
7/31/2019,1211,67-2,1,140,,,,,2.5,,0.01115,
7/31/2019,1212,67-2,2,140,,,,,2.5,,0.01115,
7/31/2019,1213,67-2,3,100,,,,,2.5,,-0.0101,
7/31/2019,1214,67-2,4,100,,,,,2.5,,-0.0101,
7/31/2019,1215,67-2,5,50,ST,,,,2.5,,0.02803,
7/31/2019,1216,67-2,6,50,ST,,,,2.5,,0.02803,
7/31/2019,1217,67-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,0.97743,
7/31/2019,1218,67-2,sfc,sfc,took longer than other sfc samples,,,,2.5,,0.97743,
7/31/2019,1219,67-3,1,291,,,,,2.5,,-0.0036,
7/31/2019,1220,67-3,2,291,,,,,2.5,,-0.0036,
7/31/2019,1221,67-3,3,150,,,,,2.5,,-0.0158,
7/31/2019,1222,67-3,4,150,,,,,2.5,,-0.0158,
7/31/2019,1223,67-3,5,100,,,,,2.5,,0.00541,
7/31/2019,1224,67-3,6,100,,,,,2.5,,0.00541,
7/31/2019,1225,67-3,7,50,ST,11/12/2019,,,2.5,100,0.31181,
7/31/2019,1226,67-3,8,50,ST,11/12/2019,,,2.5,100,0.31181,
7/31/2019,1227,67-3,sfc,sfc,,11/12/2019,"the grease layer was on top of the aqueous layer, big pellet",,2.5,100,1.09562,
7/31/2019,1228,67-3,sfc,sfc,,11/12/2019,big pellet,,2.5,100,1.09562,
7/31/2019,1229,67-4,1,485,,,,,2.5,,0.00113,
7/31/2019,1230,67-4,2,485,,,,,2.5,,0.00113,
7/31/2019,1231,67-4,3,300,,,,,2.5,,-0.0089,
7/31/2019,1232,67-4,4,300,,,,,2.5,,-0.0089,
7/31/2019,1233,67-4,5,150,,,,,2.5,,-0.0239,
7/31/2019,1234,67-4,6,150,ST,,,,2.5,,-0.0239,
7/31/2019,1235,67-4,7,100,ST,,,,2.5,,0.26172,
7/31/2019,1236,67-4,8,100,ST,,,,2.5,,0.26172,
7/31/2019,1237,67-4,9,50,ST,,,,2.5,,0.82717,
7/31/2019,1238,67-4,10,50,ST,,,,2.5,,0.82717,
7/31/2019,1239,67-4,sfc,sfc,,,,,2.5,,0.79576,
7/31/2019,1240,67-4,sfc,sfc,,,,,2.5,,0.79576,
7/31/2019,1241,67-5,1,500,,,,,2.5,,#######,
7/31/2019,1242,67-5,2,500,,,,,2.5,,#######,
7/31/2019,1243,67-5,3,300,,,,,2.5,,-0.0107,
7/31/2019,1244,67-5,4,300,,,,,2.5,,-0.0107,
7/31/2019,1245,67-5,5,150,,,,,2.5,,-0.0212,
7/31/2019,1246,67-5,6,150,ST,,,,2.5,,-0.0212,
7/31/2019,1247,67-5,7,100,ST,,,,2.5,,0.22594,
7/31/2019,1248,67-5,8,100,ST,,,,2.5,,0.22594,
7/31/2019,1249,67-5,9,50,ST,,,,2.5,,1.52802,
7/31/2019,1250,67-5,10,50,ST,,,,2.5,,1.52802,
7/31/2019,1251,67-5,sfc,sfc,,,,,2.5,,0.30954,
7/31/2019,1252,67-5,sfc,sfc,,,,,2.5,,0.30954,
7/31/2019,1253,67-6,1,500,,,,,2.5,,-0.0011,
7/31/2019,1254,67-6,2,500,,,,,2.5,,-0.0011,
7/31/2019,1255,67-6,3,300,,,,,2.5,,-0.0127,
7/31/2019,1256,67-6,4,300,,,,,2.5,,-0.0127,
7/31/2019,1257,67-6,5,150,,,,,2.5,,-0.0254,
7/31/2019,1258,67-6,6,150,,,,,2.5,,-0.0254,
7/31/2019,1259,67-6,7,100,ST,,,,2.5,,0.41289,
7/31/2019,1260,67-6,8,100,ST,,,,2.5,,0.41289,
7/31/2019,1261,67-6,9,50,ST,,,,2.5,,0.53066,
7/31/2019,1262,67-6,10,50,ST,,,,2.5,,0.53066,
7/31/2019,1263,67-6,sfc,sfc,,,,,2.5,,0.21116,
7/31/2019,1264,67-6,sfc,sfc,,,,,2.5,,0.21116,
7/31/2019,1265,67-7,1,500,,,,,2.5,,-0.001,
7/31/2019,1266,67-7,2,500,,,,,2.5,,-0.001,
7/31/2019,1267,67-7,3,300,,,,,2.5,,-0.0098,
7/31/2019,1268,67-7,4,300,,,,,2.5,,-0.0098,
7/31/2019,1269,67-7,5,150,,,,,2.5,,-0.0135,
7/31/2019,1270,67-7,6,150,,,,,2.5,,-0.0135,
7/31/2019,1271,67-7,7,100,ST,,,,2.5,,0.38005,
7/31/2019,1272,67-7,8,100,ST,,,,2.5,,0.38005,
7/31/2019,1273,67-7,9,50,ST,11/12/2019,big pellet,,2.5,100,0.46786,
7/31/2019,1274,67-7,10,50,ST,11/12/2019,big pellet,,2.5,100,0.46786,
7/31/2019,1275,67-7,sfc,sfc,,11/12/2019,,,2.5,100,0.1704,
7/31/2019,1276,67-7,sfc,sfc,,11/12/2019,,,2.5,100,0.1704,
8/6/2019,1277,-,-,-,Evap DI water,,,,2.5,,,
8/6/2019,1278,-,-,-,Lab DI water,,,,2.5,,,
8/6/2019,1279,69-6,sfc,sfc,Turned green after fitration,,,,2.5,,0.48733,
8/6/2019,1280,69-6,sfc,sfc,Turned green after fitration,,,,2.5,,0.48733,
8/6/2019,1281,69-6,1,500,,,,,2.5,,-0.0034,
8/6/2019,1282,69-6,2,500,,,,,2.5,,-0.0034,
8/6/2019,1283,69-6,3,300,,,,,2.5,,-0.0153,
8/6/2019,1284,69-6,4,300,,,,,2.5,,-0.0153,
8/6/2019,1285,69-6,5,150,,,,,2.5,,-0.0228,
8/6/2019,1286,69-6,6,150,,,,,2.5,,-0.0228,
8/6/2019,1287,69-6,7,100,ST - filter touched the mat,,,,2.5,,0.12953,
8/6/2019,1288,69-6,8,100,ST,,,,2.5,,0.12953,
8/6/2019,1289,69-6,9,50,ST,,,,2.5,,1.02726,
8/6/2019,1290,69-6,10,50,ST,,,,2.5,,1.02726,
8/6/2019,1291,69-5,1,500,,,,,2.5,,-0.0023,
