Station,depth,Tube,Flour_at_sample
79-1,47,1658,0.3093967248908297
79-1,25,1659,0.24518670058139536
79-1,25,1660,0.24518670058139536
80-1,5,1662,4.756263105175292
80-1,5,1663,4.756263105175292
80-1,50,1664,0.20100400972053462
80-1,50,1665,0.20100400972053462
80-1,25,1666,0.20165405742821474
80-1,25,1667,0.20165405742821474
80-1,3,1668,4.396838429752066
80-1,3,1669,4.396838429752066
80-2,5,1670,0.5305455531453362
80-2,5,1671,0.5305455531453362
80-2,174,1672,0.043918794556059626
80-2,174,1673,0.043918794556059626
80-2,150,1674,0.04603747645951036
80-2,150,1675,0.04603747645951036
80-2,100,1676,0.02305511274252753
80-2,100,1677,0.02305511274252753
80-2,50,1678,0.3668604411764706
80-2,50,1679,0.3668604411764706
80-3,5,1680,0.25477851605758584
80-3,5,1681,0.25477851605758584
80-3,500,1682,-0.001318650306748466
80-3,500,1683,-0.001318650306748466
80-3,300,1684,-0.006450126156433977
80-3,300,1685,-0.006450126156433977
80-3,150,1686,-0.0284416572077185
80-3,150,1687,-0.0284416572077185
80-3,100,1688,-0.001826739427012278
80-3,100,1689,-0.001826739427012278
80-3,50,1690,0.5316707971014493
80-3,50,1691,0.5316707971014493
81-1,5,1719,3.50662358490566
81-1,5,1720,3.50662358490566
81-1,48,1721,0.32618613281250003
81-1,48,1722,0.32618613281250003
81-1,25,1723,0.30440880503144657
81-1,25,1724,0.30440880503144657
81-1,3,1725,3.5401737209302326
81-1,3,1726,3.5401737209302326
81-2,5,1727,0.21592894985808894
81-2,5,1728,0.21592894985808894
81-2,145,1729,0.038696268656716416
81-2,145,1730,0.038696268656716416
81-2,100,1731,0.030464864864864865
81-2,100,1732,0.030464864864864865
81-2,50,1733,0.46678697421981
81-2,50,1734,0.46678697421981
81-3,5,1735,0.2785144846796657
81-3,5,1736,0.2785144846796657
81-3,300,1737,1.1397849462365621e-4
81-3,300,1738,1.1397849462365621e-4
81-3,150,1739,0.012150000000000001
81-3,150,1740,0.012150000000000001
81-3,100,1741,0.041544296296296294
81-3,100,1742,0.041544296296296294
81-3,50,1743,0.8655296829971182
81-3,50,1744,0.8655296829971182
81-5,5,1745,0.15102967479674798
81-5,5,1746,0.15102967479674798
81-5,500,1747,-0.002191411411411411
81-5,500,1748,-0.002191411411411411
81-5,300,1749,-0.007809583107742284
81-5,300,1750,-0.007809583107742284
81-5,150,1751,-0.018255163147792706
81-5,150,1752,-0.018255163147792706
81-5,100,1753,0.01716528681253696
81-5,100,1754,0.01716528681253696
81-5,50,1755,0.7999720475785896
81-5,50,1756,0.7999720475785896
81-7,5,1757,0.22450756811301714
81-7,5,1758,0.22450756811301714
81-7,500,1759,-0.002215942028985507
81-7,500,1760,-0.002215942028985507
81-7,300,1761,-0.008114261650758
81-7,300,1762,-0.008114261650758
81-7,150,1763,-0.02869537173806007
81-7,150,1764,-0.02869537173806007
81-7,100,1765,0.05524315992292871
81-7,100,1766,0.05524315992292871
81-7,50,1767,1.0738290979290979
81-7,50,1768,1.0738290979290979
81-9,5,1769,0.1954656220322887
81-9,5,1770,0.1954656220322887
81-9,500,1771,7.231906025009476e-4
81-9,500,1772,7.231906025009476e-4
81-9,300,1773,-0.01159864406779661
81-9,300,1774,-0.01159864406779661
81-9,150,1775,-0.022854036087369422
81-9,150,1776,-0.022854036087369422
81-9,100,1777,0.012162654867256638
81-9,100,1778,0.012162654867256638
81-9,50,1779,1.0648522696011005
81-9,50,1780,1.0648522696011005
83-10,5,1782,0.18715166816952208
83-10,5,1783,0.18715166816952208
83-10,500,1784,-0.0029755102040816325
83-10,500,1785,-0.0029755102040816325
83-10,300,1786,-0.008971498371335505
83-10,300,1787,-0.008971498371335505
83-10,150,1788,-0.018084584783689708
83-10,150,1789,-0.018084584783689708
83-10,100,1790,-0.011223963133640553
83-10,100,1791,-0.011223963133640553
83-10,50,1792,1.2938761994949495
83-10,50,1793,1.2938761994949495
83-9,5,1794,0.1725541237113402
83-9,5,1795,0.1725541237113402
83-9,500,1796,0.001710878186968839
83-9,500,1797,0.001710878186968839
83-9,300,1798,-0.007668782760629004
83-9,300,1799,-0.007668782760629004
83-9,150,1800,-0.020785271317829458
83-9,150,1801,-0.020785271317829458
83-9,100,1802,-0.012616465352828989
83-9,100,1803,-0.012616465352828989
83-9,50,1804,0.27690591456736036
83-9,50,1805,0.27690591456736036
83-8,5,1806,0.11458236397748593
83-8,5,1807,0.11458236397748593
83-8,500,1808,0.0013519630484988456
83-8,500,1809,0.0013519630484988456
83-8,300,1810,-0.006029686150302332
83-8,300,1811,-0.006029686150302332
83-8,150,1812,-0.019031520815632964
83-8,150,1813,-0.019031520815632964
83-8,100,1814,-0.007757367593078133
83-8,100,1815,-0.007757367593078133
83-8,50,1816,0.9809257460799191
83-8,50,1817,0.9809257460799191
83-7,5,1818,0.13924331606217616
83-7,5,1819,0.13924331606217616
83-7,300,1820,-0.002725878833208676
83-7,300,1821,-0.002725878833208676
83-7,150,1822,-0.011821953365596128
83-7,150,1823,-0.011821953365596128
83-7,100,1824,-0.010603717647058824
83-7,100,1825,-0.010603717647058824
83-7,50,1826,0.9257567567567567
83-7,50,1827,0.9257567567567567
83-6,5,1828,0.6778297816593887
83-6,5,1829,0.6778297816593887
83-6,150,1830,NaN
83-6,150,1831,NaN
83-6,100,1832,-0.013283287920072662
83-6,100,1833,-0.013283287920072662
83-6,50,1834,0.22631055304740405
83-6,50,1835,0.22631055304740405
83-5,5,1836,3.345743450479233
83-5,5,1837,3.345743450479233
83-5,100,1838,-0.013104936917169501
83-5,100,1839,-0.013104936917169501
83-5,50,1840,0.19253775694194014
83-5,50,1841,0.19253775694194014
85-15,5,1843,0.16741304801670145
85-15,5,1844,0.16741304801670145
85-15,500,1845,-0.001983349561830574
85-15,500,1846,-0.001983349561830574
85-15,300,1847,-0.001818251533742331
85-15,300,1848,-0.001818251533742331
85-15,150,1849,-0.015323828125
85-15,150,1850,-0.015323828125
85-15,100,1851,0.020432222222222223
85-15,100,1852,0.020432222222222223
85-15,50,1853,1.9640120836891546
85-15,50,1854,1.9640120836891546
85-14,5,1855,0.12839686684073107
85-14,5,1856,0.12839686684073107
85-14,500,1857,-9.571567200388158e-4
85-14,500,1858,-9.571567200388158e-4
85-14,300,1859,-0.005171698113207546
85-14,300,1860,-0.005171698113207546
85-14,150,1861,-0.018964135593220337
85-14,150,1862,-0.018964135593220337
85-14,100,1863,-0.010243218197135636
85-14,100,1864,-0.010243218197135636
85-14,50,1865,2.023323135964912
85-14,50,1866,2.023323135964912
85-13,5,1867,0.14535695284159614
85-13,5,1868,0.14535695284159614
85-13,500,1869,0.0018903864278982095
85-13,500,1870,0.0018903864278982095
85-13,300,1871,-0.003988122605363984
85-13,300,1872,-0.003988122605363984
85-13,150,1873,-0.0186121830550402
85-13,150,1874,-0.0186121830550402
85-13,100,1875,0.0022214374225526645
85-13,100,1876,0.0022214374225526645
85-13,50,1877,1.7328056910569105
85-13,50,1878,1.7328056910569105
85-11,5,1879,0.15068071182548795
85-11,5,1880,0.15068071182548795
85-11,300,1881,-0.0053032067510548515
85-11,300,1882,-0.0053032067510548515
85-11,150,1883,-0.012773569482288827
85-11,150,1884,-0.012773569482288827
85-11,100,1885,0.0069601366742596815
85-11,100,1886,0.0069601366742596815
85-11,50,1887,1.3112801125703564
85-11,50,1888,1.3112801125703564
85-1,100,1890,0.031467559739319334
85-1,100,1891,0.031467559739319334
85-1,50,1892,0.059557276702061214
85-1,50,1893,0.059557276702061214
85-3,150,1894,0.016458980144404334
85-3,150,1895,0.016458980144404334
85-3,100,1896,0.01852204037097654
85-3,100,1897,0.01852204037097654
85-3,50,1898,0.06333603182030885
85-3,50,1899,0.06333603182030885
85-5,150,1900,0.015437460114869177
85-5,150,1901,0.015437460114869177
85-5,100,1902,0.026615273236805233
85-5,100,1903,0.026615273236805233
85-5,50,1904,0.04414744075829384
85-5,50,1905,0.04414744075829384
85-8,100,1906,0.07034327526132404
85-8,100,1907,0.07034327526132404
85-8,50,1908,0.589394235924933
85-8,50,1909,0.589394235924933
