Sample_name,Locus,Hash,nReads
513.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,470
513.2,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,989
513.2,16S_Prey,af61b466c79200d1349608bf3916925cf4f39160,15
779.2,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,21691
780.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,152
780.2,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,9176
782.2,16S_Prey,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,961
782.2,16S_Prey,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,574
286.2,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,133
286.2,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,787
286.2,16S_Prey,0b5eaca4b6196d73cf574cb1892d1f95948598e8,367
286.2,16S_Prey,f1c9bc1646b157e87b38dbf3821900b182bfa01b,238
286.2,16S_Prey,1bc9604560a063ab74b223697d3a810c31f18a18,124
286.2,16S_Prey,d54fb9ceeb51632cb64f338d9246cc68333f506b,2
344.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,11176
344.2,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,314
344.2,16S_Prey,ab172eae6ca1703bcbf61479c495b36b9b0c9d9c,1294
344.2,16S_Prey,86820dc6c7cfffbd3531b29725901e3ea1c99e5c,345
1573.1,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,208
1573.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,242
1573.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,58
1573.1,16S_Prey,11b1e7b095cfe8ebfb8a8cc04610cd76447f27a5,50
1574.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,43
1574.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1797
1574.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,3161
1574.1,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,1149
1574.1,16S_Prey,6109ce4009a4d368039dc15758e239b5f2be8557,125
1574.1,16S_Prey,e0eab5471afecf9ff5c91b6c28432ef74a2a1f1b,7
1719.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,207
1719.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,523
1719.1,16S_Prey,74066494c72c1695219c035c049f10e696375826,283
1719.1,16S_Prey,fe9486e3624df17f490aaac640510c69ba92f7e8,44
1720.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,40
1720.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,4850
1720.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,83
1720.1,16S_Prey,13d6c38a5eebf30e39d16d66209cf9be2901cb47,3769
1720.1,16S_Prey,cb17b2c1c41523e8c6aec0bee4b7649f293c7b21,388
1720.1,16S_Prey,6105cc3671dc12f1d17b1c6a1077085121e82797,8
1723.1,16S_Prey,a23bd7e9d3952e8281f5755a3ea973ebcfd63b1a,1841
1725.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,591
1725.1,16S_Prey,5af404705630e44509109eefa4b9839242d2db0f,3297
1745.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1210
1745.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,3590
1745.1,16S_Prey,f2f0a9af72f1cef8a374763390f0b83fdcd5a018,178
1746.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,829
1746.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,165
1746.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,1895
1756.1,16S_Prey,39092d1ec013faae457ef6bed45c88ac00e25a86,2663
1769.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2698
1769.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1752
1770.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,1532
1770.1,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,744
1770.1,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,174
1779.1,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,1029
1573.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,19
1573.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,502
1573.2,16S_Prey,39ec772e69ddc2aa7930a5a1ca2d49293f227a9b,1215
1573.2,16S_Prey,1c07ab23dd91ba4cbdb9e57d77129bb62343aebd,471
1573.2,16S_Prey,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,65
1574.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2753
1574.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,136
1574.2,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,319
1574.2,16S_Prey,cc2ceade627f577afafb1b40deafa3394023a022,687
1719.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,76
1719.2,16S_Prey,e710176e0ecc82fcefcfb51f68e1fca0ba658d0d,93
1719.2,16S_Prey,da6611bdf29abfe5fdc07cc6f4ddeca606a2be14,45
1720.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,189
1720.2,16S_Prey,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,695
1723.2,16S_Prey,a23bd7e9d3952e8281f5755a3ea973ebcfd63b1a,1761
1723.2,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,212
1745.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,225
1745.2,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,2006
1745.2,16S_Prey,ee218cad8a54bc88b50a55f98142e40dc25a413c,736
1746.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,64
1746.2,16S_Prey,502414146e96f4674dee3f4717e54b6d086922ce,61
1769.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2051
1769.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,493
1770.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1364
1770.2,16S_Prey,d9e7ecc2aa47e0bb480fb881d34c7002ebf16800,893
1770.2,16S_Prey,a5d760773e591d66860f112393e4c78eb4cf9353,265
1770.2,16S_Prey,f269638204f7799829713fb44912af719bdec1d6,250
1770.2,16S_Prey,6ef52c1f053eb336177d67d38d3fbc125e702de7,91
1779.2,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,272
83.1,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,2370
83.1,16S_Prey,99a381b3da53cf684d81bfb9cd77042f17d1eb1d,853
781.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,74
781.1,16S_Prey,ad6ba130f37151ceadf230c16ac5f967407bb315,1001
781.2,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,63
781.2,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,29
781.2,16S_Prey,e4fb935347c936e9f780f29f7580526ffeb5ac44,4056
458.3,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1021
458.3,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,2564
458.3,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,789
458.3,16S_Prey,dcd5c0624182972839c97ca4bb77e8fac0372896,113
458.3,16S_Prey,c5c9292b1299f44d8ef53d164ecf420695e5f686,450
458.3,16S_Prey,a6dcaba0f66174fc4be9186db8525cee19266a22,153
783.3,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2729
783.3,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,95
783.3,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,8
784.3,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2709
784.3,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,33
784.3,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,8
849.3,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,180
849.3,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,80
849.3,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,6219
849.3,16S_Prey,c8049f8ff74e387f0186c4a0403c77a9904680ec,512
849.3,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,87
849.3,16S_Prey,b6d6dd247519ad6bf6cbe17526c71ea1dd78bc7b,174
849.3,16S_Prey,1b10eacfc9e976e271fccd76ded0a1d711ba7b29,26
1573.3,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,855
1573.3,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,39
1573.3,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,38
1573.3,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,322
1574.3,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,193
1574.3,16S_Prey,cc2ceade627f577afafb1b40deafa3394023a022,1164
1547.1,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,9
1547.1,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,1368
1547.1,16S_Prey,fdb89e7b58c3f96fc54edf34502423749627717b,386
1547.1,16S_Prey,9d35f025b5e7b8dd2a99dbf127033dd61080665b,284
1547.1,16S_Prey,3273a08c0e32b9a1f27be8cba3d4302cf2918fc0,6
1548.1,16S_Prey,ebb30ba4dd8361aae08e188288bc2b32e27a0e5f,2359
782.3,16S_Prey,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,2180
782.3,16S_Prey,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,1215
T+.3,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,3402
T+.4,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,2304
Undetermined,16S_Prey,09a5cacfcc717ee7b6e818e5f8ae5586dde40e31,5889
Undetermined,16S_Prey,394941fe61578579e0311cf90225a8cdce9c63c9,5091
Undetermined,16S_Prey,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4482
Undetermined,16S_Prey,42737cd65bab38b57ea8949256ab1dbc59f5d054,2949
Undetermined,16S_Prey,e44557dd4b64b3b1ac387d666b8458e3e9ea1d6c,2587
Undetermined,16S_Prey,7edc82ae907368e2ba93f8d04552ca58def53f5b,1258
Undetermined,16S_Prey,cde6f4a6b5280c9eaf7695f62f4df6bb3f7b122d,799
Undetermined,16S_Prey,c2c5504fad8054bb4b57e18ae24c1e5267345799,572
Undetermined,16S_Prey,3d93e9753e58c59a65605680bf8a46735ed450e9,537
Undetermined,16S_Prey,760fc3cb05911cd49affeee1052ade0166c54bc9,615
Undetermined,16S_Prey,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,524
Undetermined,16S_Prey,d263e0c102e388e9126fd3ea4d7c8898bf63db85,299
Undetermined,16S_Prey,63c9c2740582c480fe995c3fbe6b76444b75b8da,534
Undetermined,16S_Prey,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,351
Undetermined,16S_Prey,9c9a29499030c39f474ca37c50e7132f298e9958,25
Undetermined,16S_Prey,5dd046e872a3d4a2d69e5d74a88f680516715f9f,27
Undetermined,16S_Prey,e4fb935347c936e9f780f29f7580526ffeb5ac44,114
Undetermined,16S_Prey,13d6c38a5eebf30e39d16d66209cf9be2901cb47,167
Undetermined,16S_Prey,5af404705630e44509109eefa4b9839242d2db0f,292
Undetermined,16S_Prey,e67aae7feadc4e22951e17d0f07325bace5ba957,38
Undetermined,16S_Prey,27957660a97efa9a9104bb5329b3b2fd120cf083,12
Undetermined,16S_Prey,39092d1ec013faae457ef6bed45c88ac00e25a86,152
Undetermined,16S_Prey,ebb30ba4dd8361aae08e188288bc2b32e27a0e5f,120
Undetermined,16S_Prey,ee218cad8a54bc88b50a55f98142e40dc25a413c,119
Undetermined,16S_Prey,ddffdd8c09ab1baff6d03a500e0ab282711dc951,81
Undetermined,16S_Prey,b498dc312e433682f65baea4d7c719fa1400285c,52
Undetermined,16S_Prey,d661f8f447e8774603e13671a48f68bca4056e19,37
Undetermined,16S_Prey,74334d44d8508c00cda75934f4808527572b4fbf,84
Undetermined,16S_Prey,78bc87be1cb86ffd6ebb028518571db3bade8e4c,17
Undetermined,16S_Prey,44564c79507361cae9042d66e38b9cb1480ac9db,16
Undetermined,16S_Prey,aab34f7fc0dab40ffbc14a7019a117385bf34cb5,6
Undetermined,16S_Prey,bb259d6728457ba7c7d0d8477fd873be20519cb4,6
Undetermined,16S_Prey,c69bf3332687e8129ca06cf45fb262eec4ef67e2,5
Undetermined,16S_Prey,1be14dea5a11a8b97a181a9b1a0b32a45bc64c5f,5
